seed,coverage,episode_duration,noise,method,tracking,feasible,rho,steering_rms,peak_rate,worst_family,beta_prediction,yaw_prediction,parameter_relative_error
32,restricted,2,noisy,Local,0.006687090166319156,1.0,0.9693066983829552,0.8085487015261532,1.1269226138083983,0.006749785347147256,0.020198072813022307,0.044381857007312925,0.007551931770256923
32,restricted,8,clean,Family,0.007353261163508485,1.0,0.9691880338079456,0.8085204995206124,1.1267438888358103,0.00807076187255421,0.03734651551917005,0.1606882167951568,0.026520379933114634
32,restricted,8,clean,Global,0.012033204095104543,1.0,0.9673709947851744,0.808561524956468,1.1260722642711425,0.014904276316715754,0.12563877639186333,0.37561352801658815,0.07889888607327927
32,restricted,8,clean,Local,0.0066555750607406265,1.0,0.9692486018799896,0.8085445094316444,1.1269348384597186,0.0067332067491937325,0.018399189199561964,0.04603407653227812,0.0025162994154036902
32,restricted,8,noisy,Family,0.007355548139838817,1.0,0.9691829547443708,0.8085205585537265,1.1267419070939706,0.008079558637266636,0.03744423994933271,0.16067912460061254,0.02649684802769883
32,restricted,8,noisy,Global,0.012035896071314974,1.0,0.9673693755828036,0.8085618215946754,1.1260726158915608,0.01490963751287658,0.12568576119827493,0.37559572623520276,0.07892041814015636
32,restricted,8,noisy,Local,0.006661139888246508,1.0,0.9692828354665914,0.8085451529155676,1.1269395142830063,0.006728957438819457,0.018721510258107615,0.045823995422416004,0.00411699206897688
33,broad,2,clean,Family,0.007339960721989209,1.0,0.9677382689974272,0.8109922081394861,1.1451033840882063,0.007470055763771983,0.03193110780533986,0.1259359610922618,0.02226358623035098
33,broad,2,clean,Global,0.011035210727121759,1.0,0.966440653434252,0.8110220863514477,1.144480487676692,0.011394595653752138,0.11627552481080375,0.3141619488211896,0.07897066557854511
33,broad,2,clean,Local,0.006680179156764505,1.0,0.96795833837346,0.8109915563408961,1.1454567028526514,0.006933812587779073,0.017888707950108204,0.04647142599354259,0.0026643517728851835
33,broad,2,noisy,Family,0.007338488622788756,1.0,0.9677315069645068,0.8109923189694611,1.145103442510066,0.007473728417381514,0.031815832597613336,0.12563052692294394,0.022528849561377597
33,broad,2,noisy,Global,0.011033477417460543,1.0,0.966440282570082,0.811022041749762,1.144479691850704,0.01139834938372546,0.11623006322200642,0.31426384709651795,0.07921933877701134
33,broad,2,noisy,Local,0.006682816454596689,1.0,0.9679649446102372,0.810991768122693,1.1454457003218343,0.006947510829581257,0.018045878968073317,0.046057174530146835,0.007587467410460973
33,broad,8,clean,Family,0.0073377057141492215,1.0,0.96774079326243,0.8109919486366443,1.1451029133052857,0.007467830346771864,0.03181522674356852,0.12582366640579043,0.0223292873906954
33,broad,8,clean,Global,0.011101701259510814,1.0,0.966398134494965,0.8110305814813453,1.144489143426491,0.011582942335922419,0.1167987847927302,0.31515237049493794,0.07983527371882407
