seed,gamma,low,high,time_scale,plant,severity,method,tracking,steering_rms,peak_rate,feasible,worst_family
29,0,18,22,2,beta_noacc,strong,M1,0.012801369831959524,1.1715129996175349,1.507936608072084,1.0,0.013757998918939128
29,0,18,22,2,beta_noacc,strong,M2,0.01281766033385599,1.171512851425316,1.5080039011377029,1.0,0.013890922393525663
29,0,18,22,2,beta_noacc,strong,M3,0.012516337687548514,1.171467296859786,1.5093494951456872,1.0,0.013433246753225802
29,0,18,22,2,beta_noacc,strong,M4,0.012539014759930548,1.1714671511564037,1.5094183454868932,1.0,0.013514755256965806
29,0,18,22,2,legacy,moderate,M1,0.00793000138846969,0.7731255243735532,0.990650808234228,1.0,0.008554164999553646
29,0,18,22,2,legacy,moderate,M2,0.007940826379634346,0.7731254453092157,0.9906986940066602,1.0,0.00864081335522753
29,0,18,22,2,legacy,moderate,M3,0.007705646657557279,0.7730976251398949,0.9915361831005102,1.0,0.008308697022743486
29,0,18,22,2,legacy,moderate,M4,0.007720750625570958,0.7730975476574329,0.991587476342946,1.0,0.008361519335500956
29,0,18,22,2,legacy,near_linear,M1,0.0038264597527041975,0.3844356857186685,0.4915160697360629,1.0,0.004134467671542944
29,0,18,22,2,legacy,near_linear,M2,0.003831821611169054,0.38443565068978913,0.4915417766105436,1.0,0.0041776260538511
29,0,18,22,2,legacy,near_linear,M3,0.0037037055958574045,0.3844223508160609,0.4919438839849206,1.0,0.0040028683345686
29,0,18,22,2,legacy,near_linear,M4,0.0037111925192156838,0.3844223165564751,0.4919712933807034,1.0,0.004029281176782453
29,0,18,22,2,legacy,strong,M1,0.01280144884635581,1.171513398162414,1.507902717386539,1.0,0.013758163486279349
29,0,18,22,2,legacy,strong,M2,0.012817738874683352,1.1715132499629708,1.5079700248851968,1.0,0.013891115303108674
29,0,18,22,2,legacy,strong,M3,0.012516250768637483,1.171467687398552,1.5093156695051888,1.0,0.013433232980025389
29,0,18,22,2,legacy,strong,M4,0.012538925600080852,1.171467541687877,1.509384551845797,1.0,0.013514772060899264
29,0,18,22,2,vy,moderate,M1,0.007930315679188234,0.7731218616066726,0.9913062287838637,1.0,0.008554594379857793
29,0,18,22,2,vy,moderate,M2,0.007941145964849851,0.7731217824562993,0.991354323026468,1.0,0.008641241723650293
29,0,18,22,2,vy,moderate,M3,0.0077061392198101,0.7730940722783162,0.9921927504477986,1.0,0.008309348101826533
29,0,18,22,2,vy,moderate,M4,0.007721248357350625,0.7730939947069342,0.9922442534478156,1.0,0.00836215665783534
29,0,18,22,2,vy,near_linear,M1,0.0038264850761299775,0.38443357761402475,0.4917928789134237,1.0,0.004134538934505553
29,0,18,22,2,vy,near_linear,M2,0.003831849811413349,0.38443354255195655,0.4918186924546041,1.0,0.00417769386433749
29,0,18,22,2,vy,near_linear,M3,0.0037037997279082487,0.3844202880735578,0.4922211006338761,1.0,0.004003032284164103
29,0,18,22,2,vy,near_linear,M4,0.0037112894834794587,0.3844202537795636,0.4922486170664558,1.0,0.00402943580586374
29,0,18,22,2,vy,strong,M1,0.012803206768088524,1.1715095658817993,1.5092270542772168,1.0,0.01376016413022691
29,0,18,22,2,vy,strong,M2,0.012819501979048435,1.1715094174795169,1.5092947075073369,1.0,0.013893143656008057
29,0,18,22,2,vy,strong,M3,0.012518370566932103,1.1714640887208225,1.5106434635913777,1.0,0.01343564978650502
29,0,18,22,2,vy,strong,M4,0.012541050090141276,1.171463942801436,1.510712081459879,1.0,0.01351719509146994
29,1,10,30,1,beta_noacc,moderate,M1,0.04081536256675119,0.8137289266794574,2.2907930016809868,1.0,0.0498204056695941
29,1,10,30,1,beta_noacc,moderate,M2,0.036059336254560155,0.8137213687840342,2.298727447777242,1.0,0.03642116761981563
29,1,10,30,1,beta_noacc,moderate,M3,0.03343403637672917,0.8133849149595948,2.302095830388788,1.0,0.03945678462434758
29,1,10,30,1,beta_noacc,moderate,M4,0.027083131760862304,0.813413770457838,2.3099268008031166,1.0,0.028018296610398973
29,1,10,30,1,beta_noacc,near_linear,M1,0.019803514964129777,0.40424837844379546,1.142445594310871,1.0,0.024079790791297993
29,1,10,30,1,beta_noacc,near_linear,M2,0.017540897858124314,0.4042442154030295,1.1464390549131227,1.0,0.017710505460130744
29,1,10,30,1,beta_noacc,near_linear,M3,0.01606012203298713,0.4040952065519849,1.148105418652872,1.0,0.01890624653441516
29,1,10,30,1,beta_noacc,near_linear,M4,0.012967656120886925,0.4041074315279724,1.1519758601249177,1.0,0.013439449227200627
29,1,10,30,1,beta_noacc,strong,M1,0.06550329907546132,1.2343004534147333,3.452041558290625,1.0,0.08046642089280322
29,1,10,30,1,beta_noacc,strong,M2,0.05784584218089529,1.2343029050387406,3.463475509997965,1.0,0.0586874831043872
29,1,10,30,1,beta_noacc,strong,M3,0.05458151909340515,1.233679017115471,3.468856942476931,1.0,0.06485011529508065
29,1,10,30,1,beta_noacc,strong,M4,0.04478873611822203,1.233746293819255,3.480273716365056,1.0,0.0462177465542886
29,1,10,30,1,legacy,moderate,M1,0.040818173521629426,0.81372376302422,2.290864076837447,1.0,0.04982657242300886
29,1,10,30,1,legacy,moderate,M2,0.036059799396724816,0.8137161836138889,2.298772816178572,1.0,0.036422445312572584
29,1,10,30,1,legacy,moderate,M3,0.03343213685820788,0.8133789484554812,2.3021428598534066,1.0,0.039461507906031486
29,1,10,30,1,legacy,moderate,M4,0.02707910475218494,0.8134078070396485,2.309957981488458,1.0,0.028014507036737562
29,1,10,30,1,legacy,near_linear,M1,0.019804673283357204,0.4042461278940552,1.1424796573179543,1.0,0.024082414170295822
29,1,10,30,1,legacy,near_linear,M2,0.01754090801287322,0.40424195012656355,1.1464656508415731,1.0,0.017710912169987065
29,1,10,30,1,legacy,near_linear,M3,0.01605879617789904,0.40409253162162,1.14813110114689,1.0,0.018908020295390827
29,1,10,30,1,legacy,near_linear,M4,0.012965284981093905,0.40410475335077634,1.1519955157466697,1.0,0.01343717597618965
29,1,10,30,1,legacy,strong,M1,0.0655099891490475,1.2342903990936325,3.452139043293328,1.0,0.08047965350529353
29,1,10,30,1,legacy,strong,M2,0.05784905833538304,1.23429284258523,3.4635480831463026,1.0,0.05869082955979044
29,1,10,30,1,legacy,strong,M3,0.05458205414415757,1.2336679023070907,3.468928158163098,1.0,0.06486197823083299
29,1,10,30,1,legacy,strong,M4,0.044786261814209166,1.2337352115839377,3.480315040968692,1.0,0.04621559791829542
29,1,10,30,1,vy,moderate,M1,0.040850675772212866,0.8136580523756302,2.2915618029039178,1.0,0.04988313081521722
29,1,10,30,1,vy,moderate,M2,0.03607145696847159,0.8136497647259273,2.29949896689181,1.0,0.03643650850602278
29,1,10,30,1,vy,moderate,M3,0.033486886152079454,0.813320228391638,2.302858366280228,1.0,0.03954769518080181
29,1,10,30,1,vy,moderate,M4,0.02709263690996616,0.8133483346333317,2.3106938074715395,1.0,0.02802645263851193
29,1,10,30,1,vy,near_linear,M1,0.019812960226527013,0.4042136252297662,1.1428322403286209,1.0,0.024095759918342508
29,1,10,30,1,vy,near_linear,M2,0.017541957663921155,0.4042090801274567,1.1468309485906587,1.0,0.017712797725005166
29,1,10,30,1,vy,near_linear,M3,0.016075603246684073,0.40406305120039465,1.1484916416294166,1.0,0.018932696078456913
29,1,10,30,1,vy,near_linear,M4,0.012964861148945333,0.4040748603564643,1.152366176006484,1.0,0.013434343487440046
29,1,10,30,1,vy,strong,M1,0.0656502688426192,1.234168619792791,3.452997527812103,1.0,0.08071902215711017
29,1,10,30,1,vy,strong,M2,0.057940339433704205,1.2341705347772558,3.464598428017919,1.0,0.058809443944211816
29,1,10,30,1,vy,strong,M3,0.054770222856541026,1.2335598562839512,3.469809777815896,1.0,0.06516925939902754
29,1,10,30,1,vy,strong,M4,0.04489877433980332,1.233626724454802,3.481409379454033,1.0,0.04634329270394712
29,1,10,30,2,beta_noacc,moderate,M1,0.016980578472482605,0.8167867802261926,1.1418323660266685,1.0,0.020850213484634648
29,1,10,30,2,beta_noacc,moderate,M2,0.013656158148315644,0.8167672336432804,1.1428513753287564,1.0,0.014200370637569883
29,1,10,30,2,beta_noacc,moderate,M3,0.012445447001551124,0.8166582333817568,1.1427403907597262,1.0,0.013892720520467894
29,1,10,30,2,beta_noacc,moderate,M4,0.007499412722232527,0.8166516785117854,1.1436231801148615,1.0,0.00817730065197673
29,1,10,30,2,beta_noacc,near_linear,M1,0.008316687588322743,0.40506390127362635,0.5686763326887196,1.0,0.010183322599200306
29,1,10,30,2,beta_noacc,near_linear,M2,0.0067744712721542885,0.4050553008798767,0.5692233898443099,1.0,0.007026977499641493
29,1,10,30,2,beta_noacc,near_linear,M3,0.005995709784139538,0.4050087727221183,0.5691567626144552,1.0,0.00672934874460561
29,1,10,30,2,beta_noacc,near_linear,M4,0.003601923810324087,0.4050056716482848,0.5696222182257585,1.0,0.003940613564487457
29,1,10,30,2,beta_noacc,strong,M1,0.026761163130894265,1.2443344674130992,1.7516071594688374,1.0,0.03304662210723062
29,1,10,30,2,beta_noacc,strong,M2,0.02104329006637619,1.244302098149448,1.7524431737099024,1.0,0.021973163508206994
29,1,10,30,2,beta_noacc,strong,M3,0.020235675210115784,1.244072160740711,1.7582026226407348,1.0,0.02259965752967869
29,1,10,30,2,beta_noacc,strong,M4,0.012391942151392901,1.2440668388438696,1.7602617244690482,1.0,0.0133856495447689
29,1,10,30,2,legacy,moderate,M1,0.01698210275341686,0.8167853671673844,1.1418487122861245,1.0,0.020852959520597077
29,1,10,30,2,legacy,moderate,M2,0.013656663912607198,0.8167658165267432,1.142866256068686,1.0,0.014201190618941477
29,1,10,30,2,legacy,moderate,M3,0.012445573996388636,0.816656601278157,1.1427550165161773,1.0,0.013894894975709343
29,1,10,30,2,legacy,moderate,M4,0.007498443093006983,0.8166500548039238,1.143635132758546,1.0,0.008176797391925226
29,1,10,30,2,legacy,near_linear,M1,0.00831741923019041,0.4050632425083554,0.5686857555469208,1.0,0.010184607102211416
29,1,10,30,2,legacy,near_linear,M2,0.006774718344844983,0.4050546393202788,0.5692319033184755,1.0,0.00702737238267487
29,1,10,30,2,legacy,near_linear,M3,0.005995714895828601,0.4050079964942804,0.5691651361723231,1.0,0.006730335630726256
29,1,10,30,2,legacy,near_linear,M4,0.0036014321063617067,0.4050048984594724,0.5696298701512323,1.0,0.003940344098355087
29,1,10,30,2,legacy,strong,M1,0.026763808167112244,1.244331976549371,1.7517272807190218,1.0,0.03305158406908172
29,1,10,30,2,legacy,strong,M2,0.021044264147051107,1.244299611411996,1.7525682387090074,1.0,0.021974662480238202
29,1,10,30,2,legacy,strong,M3,0.020236487749806156,1.2440693974452846,1.7583263359861585,1.0,0.022595790922565407
29,1,10,30,2,legacy,strong,M4,0.012390811602251027,1.2440641015572744,1.7603878113457838,1.0,0.013385291659610154
29,1,10,30,2,vy,moderate,M1,0.01699094628910873,0.8167728371727045,1.141949355941732,1.0,0.020869532432768526
29,1,10,30,2,vy,moderate,M2,0.013656299546736632,0.8167534011844926,1.142969326798176,1.0,0.014202019860821737
29,1,10,30,2,vy,moderate,M3,0.012463149398318139,0.8166469675808586,1.142857515922948,1.0,0.013912179546691392
29,1,10,30,2,vy,moderate,M4,0.0075054781730945945,0.8166404511011842,1.1437400992089914,1.0,0.008184886764308723
29,1,10,30,2,vy,near_linear,M1,0.008320293251757779,0.40505192152291886,0.5687415081777668,1.0,0.010190047387366891
29,1,10,30,2,vy,near_linear,M2,0.006774389818852741,0.4050433810296209,0.5692886860841095,1.0,0.007027468643986757
29,1,10,30,2,vy,near_linear,M3,0.006001934749460281,0.40499787153880545,0.569221531001886,1.0,0.006735641475862353
29,1,10,30,2,vy,near_linear,M4,0.0036035502130925645,0.40499479126666815,0.5696870070625258,1.0,0.003942900058626297
29,1,10,30,2,vy,strong,M1,0.026796237004898103,1.2443516755215276,1.7633047085907938,1.0,0.033110725631866476
29,1,10,30,2,vy,strong,M2,0.02105100622569241,1.2443196029776653,1.7643071841429872,1.0,0.021984578424576986
29,1,10,30,2,vy,strong,M3,0.020289145812212393,1.2440951633287158,1.7701108197286075,1.0,0.02265393934386632
29,1,10,30,2,vy,strong,M4,0.012417554028244397,1.2440901079312854,1.7723226506936047,1.0,0.013414377037924754
29,1,18,22,1,beta_noacc,moderate,M1,0.03407486191580585,0.8144468968328991,2.21292786594746,1.0,0.03952071782481477
29,1,18,22,1,beta_noacc,moderate,M2,0.029121728534412736,0.8145532921998219,2.2295298566396564,1.0,0.030606164228640986
29,1,18,22,1,beta_noacc,moderate,M3,0.03382384551319859,0.8143339430570208,2.215529257917239,1.0,0.03834545397596957
29,1,18,22,1,beta_noacc,moderate,M4,0.02880238325547007,0.814447889247717,2.232992311275737,1.0,0.030105081745831763
29,1,18,22,1,beta_noacc,near_linear,M1,0.01645082764819763,0.40507307347105354,1.1002874504694395,1.0,0.01901951420895206
29,1,18,22,1,beta_noacc,near_linear,M2,0.014014266237152127,0.4051238669448751,1.1082587776250117,1.0,0.01472760123449053
29,1,18,22,1,beta_noacc,near_linear,M3,0.016324517930169775,0.40501869432553445,1.101590979449485,1.0,0.018433422212786564
29,1,18,22,1,beta_noacc,near_linear,M4,0.013850864403617977,0.4050731150950759,1.1099539988846228,1.0,0.014478588605893314
29,1,18,22,1,beta_noacc,strong,M1,0.05476807824485708,1.233075705583682,3.3436137003081434,1.0,0.06395274509703706
29,1,18,22,1,beta_noacc,strong,M2,0.04718030759965654,1.2332539852172513,3.3699345747925427,1.0,0.04959083108112976
29,1,18,22,1,beta_noacc,strong,M3,0.05438668683336616,1.2328945683053647,3.3476195041177657,1.0,0.06217861250214264
29,1,18,22,1,beta_noacc,strong,M4,0.04670813501918359,1.2330849870158374,3.375136615980347,1.0,0.04882103259617472
29,1,18,22,1,legacy,moderate,M1,0.034075005066777915,0.8144468849072759,2.212815017088988,1.0,0.039521795244844365
29,1,18,22,1,legacy,moderate,M2,0.029121606421090806,0.8145532743267043,2.2294209728330365,1.0,0.030606147971435536
29,1,18,22,1,legacy,moderate,M3,0.03382372344605991,0.8143339098811158,2.215416400247836,1.0,0.038346394048270865
29,1,18,22,1,legacy,moderate,M4,0.028802016695525432,0.8144478506589974,2.232883356971328,1.0,0.03010486446833583
29,1,18,22,1,legacy,near_linear,M1,0.016450847237187646,0.40507308463657293,1.1002280945833445,1.0,0.019019981302770883
29,1,18,22,1,legacy,near_linear,M2,0.014014148350096163,0.4051238747115068,1.1082002463738123,1.0,0.014727531109261215
29,1,18,22,1,legacy,near_linear,M3,0.01632439794109271,0.40501869383185884,1.101531622361975,1.0,0.018433814124579742
29,1,18,22,1,legacy,near_linear,M4,0.013850618191305907,0.4050731114166667,1.1098954291958238,1.0,0.014478413854138212
29,1,18,22,1,legacy,strong,M1,0.05476871134053342,1.2330755577826362,3.343452105624561,1.0,0.06395491176186045
29,1,18,22,1,legacy,strong,M2,0.047180604576737166,1.2332538313750734,3.3697764637155587,1.0,0.049591311376530126
29,1,18,22,1,legacy,strong,M3,0.05438696215391086,1.232894395005161,3.347457821243286,1.0,0.062180610159818225
29,1,18,22,1,legacy,strong,M4,0.04670810293706914,1.2330848087690665,3.374978293357197,1.0,0.04882123787752005
29,1,18,22,1,vy,moderate,M1,0.03408026797510576,0.8144281387153075,2.214500656418454,1.0,0.039531368411752046
29,1,18,22,1,vy,moderate,M2,0.029122918145383717,0.8145343300545507,2.231191313385412,1.0,0.030607386194891853
29,1,18,22,1,vy,moderate,M3,0.03382953983685947,0.814315477208598,2.2171002988780923,1.0,0.038357074829130824
29,1,18,22,1,vy,moderate,M4,0.028802946450153404,0.8144292247314336,2.2346519869888746,1.0,0.03010538968550623
29,1,18,22,1,vy,near_linear,M1,0.01645232831661346,0.40506429667928673,1.100957744273609,1.0,0.019022733513037533
29,1,18,22,1,vy,near_linear,M2,0.014013847828363924,0.4051149905775067,1.108941393783563,1.0,0.014726841607782442
29,1,18,22,1,vy,near_linear,M3,0.016326106214393586,0.40501003807875247,1.1022603751929898,1.0,0.018437026083277765
29,1,18,22,1,vy,near_linear,M4,0.013850084394685378,0.40506436107793564,1.1106355997226147,1.0,0.01447732808828858
29,1,18,22,1,vy,strong,M1,0.05478598705975954,1.2330425207006714,3.346591982974369,1.0,0.06398528563327512
29,1,18,22,1,vy,strong,M2,0.04719123197604042,1.233220499441029,3.37300169654054,1.0,0.04960467759441973
29,1,18,22,1,vy,strong,M3,0.05440536062666433,1.2328619858870673,3.3505938174083343,1.0,0.06221324406155719
29,1,18,22,1,vy,strong,M4,0.04671842891749321,1.233052117708244,3.3781994809404323,1.0,0.04883381141494688
29,1,18,22,2,beta_noacc,moderate,M1,0.012209856233851542,0.8146377557243897,1.126369708382324,1.0,0.01352755143133103
29,1,18,22,2,beta_noacc,moderate,M2,0.008142121870481427,0.814654774449984,1.1281689970017723,1.0,0.008640711392370857
29,1,18,22,2,beta_noacc,moderate,M3,0.012016616338204507,0.8146057522014879,1.1273230653728885,1.0,0.014303373996405038
29,1,18,22,2,beta_noacc,moderate,M4,0.007939200124556085,0.8146251009138273,1.129318658686186,1.0,0.008361545761879356
29,1,18,22,2,beta_noacc,near_linear,M1,0.005914485876544145,0.4047944839695773,0.556665677811833,1.0,0.006547012676417034
29,1,18,22,2,beta_noacc,near_linear,M2,0.003930170201120149,0.4048028025710242,0.5575847039652573,1.0,0.004177577257474143
29,1,18,22,2,beta_noacc,near_linear,M3,0.0058136095463815155,0.40477921993165816,0.5571243975301703,1.0,0.006948669289513409
29,1,18,22,2,beta_noacc,near_linear,M4,0.00381694445722891,0.4047886336801704,0.5581405937028474,1.0,0.00402929951407815
29,1,18,22,2,beta_noacc,strong,M1,0.0195089795739478,1.2360278886893594,1.728875045084056,1.0,0.021693126054298677
29,1,18,22,2,beta_noacc,strong,M2,0.013136887823680755,1.2360558976502527,1.7315015829498737,1.0,0.013890922393525663
29,1,18,22,2,beta_noacc,strong,M3,0.01924044547415907,1.2359752393470254,1.7304248132969255,1.0,0.022637314025928765
29,1,18,22,2,beta_noacc,strong,M4,0.012889959449793285,1.2360071917583726,1.7333471384814847,1.0,0.013514755256965806
29,1,18,22,2,legacy,moderate,M1,0.012210020990921642,0.8146379606020826,1.126355735484338,1.0,0.01352806376161832
29,1,18,22,2,legacy,moderate,M2,0.008142134870322787,0.8146549787131322,1.1281552651022868,1.0,0.00864081335522753
29,1,18,22,2,legacy,moderate,M3,0.01201665852700636,0.814605951248799,1.127309147988781,1.0,0.014302931866074531
29,1,18,22,2,legacy,moderate,M4,0.007939087018751772,0.8146252996618892,1.1293049708566247,1.0,0.008361519335500956
29,1,18,22,2,legacy,near_linear,M1,0.005914563147994245,0.4047945772332261,0.5566562176846473,1.0,0.006547260830333927
29,1,18,22,2,legacy,near_linear,M2,0.003930174217182871,0.4048028954449035,0.5575753680524482,1.0,0.0041776260538511
29,1,18,22,2,legacy,near_linear,M3,0.005813622578535465,0.4047793099101202,0.5571149577400081,1.0,0.006948442311951893
29,1,18,22,2,legacy,near_linear,M4,0.003816883075210119,0.40478872340702493,0.5581312717805031,1.0,0.004029281176782453
29,1,18,22,2,legacy,strong,M1,0.01950927950543164,1.236028253826102,1.7288707494558462,1.0,0.02169397169437853
29,1,18,22,2,legacy,strong,M2,0.013136950493569164,1.236056262629693,1.7314977907104387,1.0,0.013891115303108674
29,1,18,22,2,legacy,strong,M3,0.019240577842285323,1.2359755982935685,1.7304206531277444,1.0,0.022636695568692734
29,1,18,22,2,legacy,strong,M4,0.012889846739527155,1.2360075511521522,1.7333434692655074,1.0,0.013514772060899264
29,1,18,22,2,vy,moderate,M1,0.01221153875673656,0.8146341599307595,1.1270497918070974,1.0,0.013530197660918463
29,1,18,22,2,vy,moderate,M2,0.008142411397898126,0.814651152250033,1.1288540134344156,1.0,0.008641241723650293
29,1,18,22,2,vy,moderate,M3,0.01201844339540723,0.8146022730350331,1.1280042351931625,1.0,0.014305170104768263
29,1,18,22,2,vy,moderate,M4,0.007939523360968816,0.8146215952022623,1.130004826877352,1.0,0.00836215665783534
29,1,18,22,2,vy,near_linear,M1,0.005915083964263442,0.4047923479097127,0.5569436561636391,1.0,0.006547938534566969
29,1,18,22,2,vy,near_linear,M2,0.003930178473282397,0.40480065475951815,0.557865202394778,1.0,0.00417769386433749
29,1,18,22,2,vy,near_linear,M3,0.005814261807724232,0.40477713084102074,0.557402743146788,1.0,0.0069494088873492165
29,1,18,22,2,vy,near_linear,M4,0.0038169477050505655,0.40478653261520553,0.558421475579643,1.0,0.00402943580586374
29,1,18,22,2,vy,strong,M1,0.019513564423791343,1.2360245715669893,1.730341087901429,1.0,0.021700528874058114
29,1,18,22,2,vy,strong,M2,0.013138675656071484,1.2360525367025432,1.7329779965324017,1.0,0.013893143656008057
29,1,18,22,2,vy,strong,M3,0.01924534277294764,1.2359721788121774,1.731893865130375,1.0,0.02264106133781373
29,1,18,22,2,vy,strong,M4,0.012891901014423678,1.2360040886485975,1.734826798432401,1.0,0.01351719509146994
30,0,10,30,1,beta_noacc,moderate,M1,0.034668669165204766,0.7660813127881383,2.091707521252657,1.0,0.03566258524887202
30,0,10,30,1,beta_noacc,moderate,M2,0.03468512099215008,0.7660798492301528,2.0924795509838896,1.0,0.035679407047254495
30,0,10,30,1,beta_noacc,moderate,M3,0.0257543537226972,0.765799909823092,2.101264846611252,1.0,0.026532755138135515
30,0,10,30,1,beta_noacc,moderate,M4,0.025809919671290617,0.7657993297461575,2.102104661590829,1.0,0.026278160796504232
30,0,10,30,1,beta_noacc,near_linear,M1,0.01685720983489602,0.38095126125772816,1.0456801547158288,1.0,0.017333592005393837
30,0,10,30,1,beta_noacc,near_linear,M2,0.01686611993325804,0.3809506801554113,1.0460625900212093,1.0,0.017351322494454445
30,0,10,30,1,beta_noacc,near_linear,M3,0.012324765615369344,0.38082539042231833,1.0504550655962055,1.0,0.01270175824305125
30,0,10,30,1,beta_noacc,near_linear,M4,0.01235265989018963,0.3808252057786897,1.0508723054094715,1.0,0.012576264535174946
30,0,10,30,1,beta_noacc,strong,M1,0.0556591164729927,1.159834265282066,3.136621949302884,1.0,0.05727741452738983
30,0,10,30,1,beta_noacc,strong,M2,0.055681220088839585,1.159831257917458,3.137777277706433,1.0,0.057251755326717134
30,0,10,30,1,beta_noacc,strong,M3,0.042627355845448404,1.1593330650509988,3.1507869891943225,1.0,0.043891137979479425
30,0,10,30,1,beta_noacc,strong,M4,0.04270947476973078,1.159331639852756,3.15203382538432,1.0,0.04351209913169818
30,0,10,30,1,legacy,moderate,M1,0.03466894729565139,0.7660770893669394,2.0917151077971377,1.0,0.035663350190599366
30,0,10,30,1,legacy,moderate,M2,0.034685406145320445,0.7660756244623389,2.092485392574692,1.0,0.03568015101093521
30,0,10,30,1,legacy,moderate,M3,0.025750023640730237,0.765794818510681,2.1012549593765217,1.0,0.026529362379480115
30,0,10,30,1,legacy,moderate,M4,0.025805553758523,0.7657942369400541,2.102093295243041,1.0,0.026274871713392305
30,0,10,30,1,legacy,near_linear,M1,0.01685713748473821,0.38094949073191375,1.04568898926202,1.0,0.017333743459308694
30,0,10,30,1,legacy,near_linear,M2,0.01686605187118078,0.3809489089509286,1.0460705897637543,1.0,0.017351466883472663
30,0,10,30,1,legacy,near_linear,M3,0.012322249098409475,0.38082316810970085,1.050455364529821,1.0,0.012699689520461407
30,0,10,30,1,legacy,near_linear,M4,0.01235012741858972,0.38082298272572723,1.0508698943579111,1.0,0.012574245380222946
30,0,10,30,1,legacy,strong,M1,0.05566193897728996,1.159825641836914,3.136633668798632,1.0,0.05728112139490941
30,0,10,30,1,legacy,strong,M2,0.05568404886947323,1.1598226325805776,3.13777615834663,1.0,0.05725542767727225
30,0,10,30,1,legacy,strong,M3,0.04262433449406823,1.1593232482802855,3.150761449715536,1.0,0.04388965734079278
30,0,10,30,1,legacy,strong,M4,0.04270639191954318,1.1593218208347038,3.1520058570059324,1.0,0.043510803644334115
30,0,10,30,1,vy,moderate,M1,0.03468032824406657,0.7660017602673798,2.0925028491288136,1.0,0.035675604524283276
30,0,10,30,1,vy,moderate,M2,0.03469692596361806,0.7660002625674612,2.093273620948364,1.0,0.03569107858887044
30,0,10,30,1,vy,moderate,M3,0.025764479102404127,0.7657260676322419,2.102051082198369,1.0,0.02654666823395106
30,0,10,30,1,vy,moderate,M4,0.025819787813761746,0.7657254509315737,2.1028895748318046,1.0,0.026291210507981035
30,0,10,30,1,vy,near_linear,M1,0.016858380564232743,0.3809138676945888,1.0460740461539886,1.0,0.01733487444848243
30,0,10,30,1,vy,near_linear,M2,0.016867381321463915,0.38091327206126785,1.0464563149477502,1.0,0.01735216279367633
30,0,10,30,1,vy,near_linear,M3,0.012322506107689887,0.38079041475183717,1.050846038035222,1.0,0.012700712935481872
30,0,10,30,1,vy,near_linear,M4,0.012350320665884807,0.38079021439443955,1.0512646937936234,1.0,0.012574889845037723
30,0,10,30,1,vy,strong,M1,0.05574949465259248,1.159677717641657,3.1378554503116147,1.0,0.057374964772308294
30,0,10,30,1,vy,strong,M2,0.05577171021892495,1.159674648456685,3.139005769139098,1.0,0.05734540106839274
30,0,10,30,1,vy,strong,M3,0.04273568832841296,1.1591880514300108,3.1519953198750272,1.0,0.04401102879535769
30,0,10,30,1,vy,strong,M4,0.04281706740486226,1.1591865584116,3.153237123772324,1.0,0.04363019433234262
30,0,10,30,2,beta_noacc,moderate,M1,0.013112044223322974,0.7685010375802359,1.0386771698999098,1.0,0.013657114862760982
30,0,10,30,2,beta_noacc,moderate,M2,0.01311482866934076,0.768500227344059,1.038775256493478,1.0,0.013730181868729433
30,0,10,30,2,beta_noacc,moderate,M3,0.007085445235466299,0.7683928192892572,1.039383959543042,1.0,0.007436711480260099
30,0,10,30,2,beta_noacc,moderate,M4,0.007145527503167419,0.7683923078537771,1.039480872194195,1.0,0.007298939938826457
30,0,10,30,2,beta_noacc,near_linear,M1,0.0065001159505254525,0.38151144831922523,0.5182504884194649,1.0,0.0067627656205049005
30,0,10,30,2,beta_noacc,near_linear,M2,0.006501870849015574,0.3815111239560384,0.518305889780668,1.0,0.0068040125167053165
30,0,10,30,2,beta_noacc,near_linear,M3,0.003392065563113799,0.3814647614347545,0.5186350064985153,1.0,0.0035760186541878365
30,0,10,30,2,beta_noacc,near_linear,M4,0.003421288042673708,0.3814645642094053,0.5186892910304843,1.0,0.00350102444769302
30,0,10,30,2,beta_noacc,strong,M1,0.02023309280312234,1.168385972870959,1.5638438512976132,1.0,0.021114567854997133
30,0,10,30,2,beta_noacc,strong,M2,0.020235350392538605,1.1683841903530452,1.563948775804335,1.0,0.021191850520318998
30,0,10,30,2,beta_noacc,strong,M3,0.011761516685872173,1.1681682382318568,1.5646960533477503,1.0,0.012250046149972417
30,0,10,30,2,beta_noacc,strong,M4,0.011854834128344585,1.1681670707688983,1.564800842788321,1.0,0.012067096359496593
30,0,10,30,2,legacy,moderate,M1,0.013112479075467384,0.7684999075704492,1.038688575575813,1.0,0.013657726591781213
30,0,10,30,2,legacy,moderate,M2,0.013115268778298285,0.7684990970720583,1.0387859738287275,1.0,0.013730776812829052
30,0,10,30,2,legacy,moderate,M3,0.007084357211222625,0.7683914536754172,1.039392739364132,1.0,0.0074359960942188075
30,0,10,30,2,legacy,moderate,M4,0.007144429374904042,0.7683909420788289,1.0394894611861392,1.0,0.00729797587162427
30,0,10,30,2,legacy,near_linear,M1,0.006500326757729242,0.3815109613330967,0.518256923639171,1.0,0.00676306089732713
30,0,10,30,2,legacy,near_linear,M2,0.006502084191197132,0.3815106368481151,0.5183122162310495,1.0,0.00680430180109783
30,0,10,30,2,legacy,near_linear,M3,0.003391514143936511,0.38146415048612925,0.5186403779284737,1.0,0.00357564617646546
30,0,10,30,2,legacy,near_linear,M4,0.003420731203807139,0.3814639531888094,0.5186945706145315,1.0,0.0035005303814717834
