speed_mps,a00,a01,a10,a11,b00,b10,continuous_pole_1_real,continuous_pole_1_imag,continuous_pole_2_real,continuous_pole_2_imag,discrete_pole_radius_max,beta_dc_gain_rad_per_rad,yaw_rate_dc_gain_per_s,kinematic_yaw_gain_per_s,controllability_sigma_min,controllability_condition,a_condition,ad_condition
14.3,-7.459207459207459,-0.8956754201509446,12.8,-8.951048951048952,3.7296037296037294,38.4,-8.205128205128204,3.302763633495005,-8.205128205128204,-3.302763633495005,0.9212247151919003,-0.012911158110345893,4.271537043902205,5.107142857142858,4.215285857900941,72.32506609531596,3.5588986696969793,1.127362436691795
14.4,-7.407407407407407,-0.897119341563786,12.8,-8.88888888888889,3.7037037037037037,38.4,-8.148148148148149,3.3067250758149402,-8.148148148148149,-3.3067250758149402,0.9217497791361924,-0.0197547683923705,4.291553133514986,5.142857142857143,4.252669693667315,71.2040636625525,3.5813667236620406,1.1273318116901545
14.5,-7.35632183908046,-0.8985334918747523,12.8,-8.827586206896552,3.67816091954023,38.4,-8.091954022988507,3.310600245574133,-8.091954022988507,-3.310600245574133,0.9222678939221405,-0.0266144554324019,4.311409039623017,5.178571428571429,4.289970822299433,70.11074685156608,3.6038637186826135,1.127301814114343
14.600000000000001,-7.305936073059359,-0.8999186839306937,12.8,-8.767123287671232,3.6529680365296797,38.4,-8.036529680365295,3.314391668960773,-8.036529680365295,-3.314391668960773,0.9227791965195343,-0.033489781431765175,4.331104919109623,5.214285714285715,4.3271903632926065,69.04417888913368,3.626388572321776,1.1272724269662597
14.7,-7.2562358276643995,-0.9012757030249742,12.8,-8.70748299319728,3.6281179138321997,38.4,-7.98185941043084,3.318101778856831,-7.98185941043084,-3.318101778856831,0.9232838203242,-0.04038031113001978,4.35064094263887,5.25,4.3643294035581315,68.00346344788008,3.6489402071857495,1.1272436338187783
14.8,-7.207207207207207,-0.9026053080107135,12.8,-8.64864864864865,3.6036036036036037,38.4,-7.927927927927929,3.32173291901395,-7.927927927927929,-3.32173291901395,0.9237818952737401,-0.04728561184460259,4.370017294469988,5.2857142857142865,4.401388998525198,66.98774251906192,3.6715175510467444,1.1272154187929202
14.9,-7.158836689038031,-0.9039082323619057,12.8,-8.590604026845638,3.5794183445190155,38.4,-7.874720357941833,3.325287348009074,-7.874720357941833,-3.325287348009074,0.9242735479588108,-0.05420525350930987,4.389234172271128,5.321428571428572,4.438370173199281,65.99619441722614,3.694119536963863,1.127187766536074
15.0,-7.111111111111111,-0.9051851851851852,12.8,-8.533333333333333,3.5555555555555554,38.4,-7.822222222222223,3.3287672429932216,-7.822222222222223,-3.3287672429932216,0.9247589017301325,-0.0611388087116241,4.408291786932564,5.357142857142858,4.475273923179269,65.02803190733486,3.716745103401892,1.1271606622012253
15.100000000000001,-7.064017660044149,-0.9064368521848457,12.8,-8.47682119205298,3.5320088300220744,38.4,-7.770419426048564,3.3321747032458946,-7.770419426048564,-3.3321747032458946,0.9252380768014203,-0.06808585272890515,4.427190362379353,5.392857142857144,4.512101215634914,64.08250044571496,3.7393931943479877,1.12713409142713
15.2,-7.017543859649122,-0.9076638965835642,12.8,-8.421052631578947,3.508771929824561,38.4,-7.719298245614034,3.3355117535467675,-7.719298245614034,-3.3355117535467675,0.9257111903484226,-0.07504596356342984,4.445930135383587,5.428571428571429,4.548852990246655,63.158876526870515,3.762062759426167,1.1271080403193894
15.3,-6.971677559912854,-0.9088669600011392,12.8,-8.366013071895425,3.485838779956427,38.4,-7.668845315904139,3.3387803473754687,-7.668845315904139,-3.3387803473754687,0.9261783566042272,-0.08201872197630684,4.46451135537625,5.464285714285715,4.585530160109154,62.256466128833885,3.784752754009535,1.1270824954323804
15.4,-6.926406926406926,-0.9100466632934165,12.8,-8.311688311688311,3.463203463203463,38.4,-7.619047619047619,3.341982369949602,-7.619047619047619,-3.341982369949602,0.92663968695101,-0.08900371152026809,4.482934284258787,5.500000000000001,4.622133612600578,61.374603250293156,3.807462139330227,1.127057443751993
15.5,-6.881720430107527,-0.9112036073534513,12.8,-8.258064516129032,3.4408602150537635,38.4,-7.56989247311828,3.3451196411104016,-7.56989247311828,-3.3451196411104016,0.9270952900083703,-0.09600051857133647,4.501199196214428,5.5357142857142865,4.658664210218733,60.51264853326814,3.830189882587003,1.1270328726791377
15.600000000000001,-6.837606837606836,-0.9123383738768355,12.8,-8.205128205128204,3.418803418803418,38.4,-7.52136752136752,3.3481939180648745,-7.52136752136752,-3.3481939180648745,0.9275452717184046,-0.1030087323593927,4.519306377519348,5.571428571428572,4.695122791385763,59.66998796557649,3.8529349570504494,1.1270087700139833
15.7,-6.794055201698514,-0.9134515260930126,12.8,-8.152866242038217,3.397027600849257,38.4,-7.473460721868365,3.351206897992617,-7.473460721868365,-3.351206897992617,0.9279897354276592,-0.11002794499763917,4.537256126353706,5.607142857142858,4.731510171222745,58.84603165777215,3.8756963421657415,1.1269851239408883
15.8,-6.751054852320675,-0.9145436094642952,12.8,-8.10126582278481,3.3755274261603376,38.4,-7.4261603375527425,3.3541602205250354,-7.4261603375527425,-3.3541602205250354,0.9284287819660902,-0.11705775151097075,4.555048752612666,5.642857142857143,4.767827142295323,58.040212689640626,3.8984730236529797,1.1269619230139891
15.9,-6.7085953878406706,-0.9156151523542054,12.8,-8.050314465408805,3.3542976939203353,38.4,-7.379454926624738,3.35705547010416,-7.379454926624738,-3.35705547010416,0.9288625097231626,-0.12409774986326592,4.572684577717407,5.678571428571429,4.804074475331781,57.25198602169796,3.921263993604995,1.1269391561434154
16.0,-6.666666666666667,-0.9166666666666666,12.8,-8.0,3.3333333333333335,38.4,-7.333333333333334,3.359894178227775,-7.333333333333334,-3.359894178227775,0.9292910147212036,-0.1311475409836066,4.590163934426229,5.714285714285714,4.8402529199148905,56.48082746747762,3.9440682505826743,1.1269168125821014
16.1,-6.625258799171841,-0.9176986484574926,12.8,-7.950310559006211,3.3126293995859206,38.4,-7.287784679089025,3.3626778255872,-7.287784679089025,-3.3626778255872,0.9297143906861297,-0.1382067287914284,4.6074871666458,5.750000000000001,4.876363205148083,55.72623272270474,3.9668847997077266,1.1268948819131628
16.2,-6.584362139917696,-0.9187115785195347,12.8,-7.901234567901234,3.292181069958848,38.4,-7.242798353909466,3.365407844103628,-7.242798353909466,-3.365407844103628,0.9301327291156528,-0.14527492022062946,4.62465462924258,5.785714285714286,4.912406040297682,54.9877164477286,3.9897126527528823,1.1268733540378095
16.3,-6.543967280163599,-0.919705922942778,12.8,-7.852760736196319,3.2719836400817996,38.4,-7.19836400817996,3.3680856188685353,-7.19836400817996,-3.3680856188685353,0.9305461193450718,-0.15235172524262194,4.641666687854526,5.821428571428572,4.94838211541194,54.2648113998542,4.0125508282295534,1.126852219163775
16.4,-6.504065040650407,-0.9206821336506048,12.8,-7.804878048780488,3.2520325203252036,38.4,-7.15447154471545,3.3707124899934193,-7.15447154471545,-3.3707124899934193,0.9309546486107464,-0.15943675688836528,4.658523718703081,5.857142857142857,4.98429210191758,53.55706761245321,4.035398351472869,1.1268314677942322
16.5,-6.4646464646464645,-0.9216406489133762,12.8,-7.757575757575758,3.2323232323232323,38.4,-7.111111111111111,3.373289754373697,-7.111111111111111,-3.373289754373697,0.9313584021113518,-0.16652963126936948,4.67522610840554,5.892857142857143,5.02013665319528,52.86405161794765,4.058254254724154,1.1268110907171702
16.6,-6.425702811244979,-0.922581893840422,12.8,-7.710843373493976,3.2128514056224895,38.4,-7.068273092369477,3.375818667371366,-7.068273092369477,-3.375818667371366,0.9317574630670009,-0.1736299675976865,4.69177425378784,5.92857142857143,5.055916405134657,52.18534571197158,4.081117577210755,1.1267910789952171
16.7,-6.387225548902196,-0.9235062808514707,12.8,-7.664670658682635,3.193612774451098,38.4,-7.025948103792414,3.3783004444207347,-7.025948103792414,-3.3783004444207347,0.9321519127763189,-0.18073738820491062,4.708168561697799,5.964285714285714,5.091631976669469,51.52054725620051,4.103987365223302,1.1267714239558846
16.8,-6.349206349206349,-0.9244142101284958,12.8,-7.619047619047619,3.1746031746031744,38.4,-6.984126984126983,3.3807362625612667,-6.984126984126983,-3.3807362625612667,0.9325418306715562,-0.1878515185601797,4.724409448818898,6.000000000000001,5.127283970294273,50.8692680175072,4.126862672190347,1.126752117182213
16.9,-6.311637080867851,-0.9253060700489012,12.8,-7.57396449704142,3.1558185404339256,38.4,-6.942800788954637,3.3831272619013433,-6.942800788954637,-3.3831272619013433,0.9329272943718182,-0.19497198728721207,4.740497341484612,6.035714285714286,5.162872972562891,50.23113354126907,4.1497425587503685,1.1267331505037934
17.0,-6.2745098039215685,-0.9261822376009228,12.8,-7.529411764705882,3.1372549019607843,38.4,-6.901960784313726,3.385474547016523,-6.901960784313726,-3.385474547016523,0.933308379734479,-0.2020984261803648,4.75643267549338,6.071428571428572,5.198399554569663,49.60578255679474,4.172626092821219,1.1267145159881695
17.1,-6.237816764132552,-0.9270430787820754,12.8,-7.485380116959064,3.118908382066276,38.4,-6.861598440545809,3.387779188285687,-6.861598440545809,-3.387779188285687,0.9336851609048624,-0.20923047021974855,4.77221589592423,6.107142857142858,5.233864272413921,48.992866412977364,4.195512349666924,1.1266962059325698
17.2,-6.2015503875969,-0.9278889489814314,12.8,-7.441860465116279,3.10077519379845,38.4,-6.821705426356589,3.3900422231682144,-6.821705426356589,-3.3900422231682144,0.9340577103642487,-0.21636775758539786,4.7878474569531155,6.142857142857143,5.269267667648692,48.39204854240417,4.218400411961895,1.126678212855987
17.3,-6.165703275529865,-0.9287201933464756,12.8,-7.398843930635838,3.0828516377649327,38.4,-6.78227360308285,3.3922646574251973,-6.78227360308285,-3.3922646574251973,0.9344260989762743,-0.22350992967051456,4.80332782167001,6.178571428571429,5.304610267714074,47.80300395227268,4.241289369852592,1.1266605294915633
17.4,-6.130268199233718,-0.9295371471352446,12.8,-7.35632183908046,3.065134099616859,38.4,-6.743295019157088,3.3944474662875206,-6.743295019157088,-3.3944474662875206,0.9347903960317921,-0.23065663109379153,4.8186574618968026,6.214285714285714,5.339892586355598,47.2254187405727,4.264178321016565,1.1266431487792878
17.5,-6.095238095238095,-0.9303401360544218,12.8,-7.314285714285714,3.0476190476190474,38.4,-6.704761904761904,3.3965915955734487,-6.704761904761904,-3.3965915955734487,0.9351506692922462,-0.2378075097108331,4.833836858006042,6.25,5.375115124028933,46.65898963608569,4.287066370718959,1.1266260638589745
17.6,-6.06060606060606,-0.931129476584022,12.8,-7.2727272727272725,3.03030303030303,38.4,-6.666666666666665,3.398697962758228,-6.666666666666665,-3.398697962758228,0.9355069850316174,-0.2449622166246853,4.848866498740554,6.2857142857142865,5.410278368290598,46.10342356085905,4.309952631866457,1.1266092680635207
17.7,-6.0263653483992465,-0.931905476289274,12.8,-7.231638418079096,3.0131826741996233,38.4,-6.629001883239171,3.400767457998097,-6.629001883239171,-3.400767457998097,0.9358594080770014,-0.2521204061954869,4.863746881033988,6.321428571428571,5.445382794175812,45.55843721388709,4.3328362250587045,1.1265927549124306
17.8,-5.992509363295881,-0.932668434120271,12.8,-7.191011235955056,2.9962546816479403,38.4,-6.591760299625468,3.4028009451108927,-6.591760299625468,-3.4028009451108927,0.9362080018478581,-0.25928173604925453,4.878478509832327,6.357142857142858,5.480428864563746,45.023756674818216,4.355716278637217,1.126576518105586
17.9,-5.9590316573556805,-0.9334186406999365,12.8,-7.150837988826815,2.9795158286778403,38.4,-6.554934823091247,3.404799262515415,-6.554934823091247,-3.404799262515415,0.9365528283940027,-0.26644586708581147,4.893061897916398,6.392857142857142,5.515417030530575,44.49911702658024,4.378591928731776,1.1265605515172634
18.0,-5.925925925925926,-0.934156378600823,12.8,-7.111111111111111,2.962962962962963,38.4,-6.518518518518518,3.406763224131511,-6.518518518518518,-3.406763224131511,0.9368939484323615,-0.2736124634858815,4.907497565725413,6.428571428571429,5.550347731691222,43.984261995881866,4.4014623193043585,1.1265448491903742
18.1,-5.89318600368324,-0.9348819226112349,12.8,-7.071823204419889,2.94659300184162,38.4,-6.482504604051565,3.4086936202427656,-6.482504604051565,-3.4086936202427656,0.937231421382558,-0.28078119271734936,4.921786041181598,6.464285714285715,5.585221396529541,43.47894361062059,4.424326602190617,1.1265294053309338
18.200000000000003,-5.86080586080586,-0.9355955399911444,12.8,-7.032967032967032,2.93040293040293,38.4,-6.446886446886446,3.4105912183236047,-6.446886446886446,-3.4105912183236047,0.9375653054013647,-0.2879517255407147,4.9359278595159,6.500000000000002,5.620038442718054,42.98292187327804,4.447183937138926,1.1265142143027351
18.3,-5.828779599271402,-0.9362974907183453,12.8,-6.994535519125683,2.914389799635701,38.4,-6.4116575591985425,3.412456763832474,-6.4116575591985425,-3.412456763832474,0.9378956574160586,-0.29512373601373687,4.9499235630948615,6.5357142857142865,5.6547992774272435,42.49596444944657,4.470033491847008,1.1264992706222234
18.4,-5.797101449275363,-0.9369880277252678,12.8,-6.956521739130435,2.8985507246376816,38.4,-6.3768115942029,3.4142909809727007,-6.3768115942029,-3.4142909809727007,0.938222533156733,-0.30229690149529836,4.963773701248651,6.571428571428571,5.689504297624665,42.01784637068148,4.492874441996184,1.1264845689535696
18.5,-5.7657657657657655,-0.9376673971268565,12.8,-6.918918918918919,2.8828828828828827,38.4,-6.342342342342342,3.41609457342255,-6.342342342342342,-3.41609457342255,0.9385459871875891,-0.30947090264849,4.977478830100293,6.607142857142858,5.724153890364918,41.54834975091685,4.51570597128327,1.1264701041039225
18.6,-5.734767025089605,-0.9383358384398968,12.8,-6.881720430107527,2.8673835125448024,38.4,-6.308243727598566,3.417868225035911,-6.308243727598566,-3.417868225035911,0.9388660729372551,-0.316645423442936,4.991039512396139,6.642857142857144,5.758748433069946,41.08726351573775,4.538527271450135,1.1264558710188401
18.700000000000003,-5.70409982174688,-0.9389935847941511,12.8,-6.844919786096256,2.85204991087344,38.4,-6.274509803921568,3.4196126005149474,-6.274509803921568,-3.4196126005149474,0.9391828427281648,-0.32382015115637247,5.004456317337584,6.67857142857143,5.793288293800679,40.634383143834626,4.56133754231096,1.12644186477789
18.8,-5.673758865248227,-0.9396408631356572,12.8,-6.808510638297872,2.8368794326241136,38.4,-6.24113475177305,3.4213283460560437,-6.24113475177305,-3.4213283460560437,0.9394963478050268,-0.3309947763754907,5.017729820414077,6.714285714285715,5.827773831519944,40.18951042001117,4.584135991777205,1.126428080590412
18.9,-5.643738977072311,-0.9402778944225152,12.8,-6.772486772486772,2.8218694885361555,38.4,-6.208112874779543,3.4230160899702105,-6.208112874779543,-3.4230160899702105,0.9398066383624207,-0.3381689929960569,5.0308606032374525,6.75,5.862205396347374,39.75245319914947,4.606921835880364,1.1264145137914363
19.0,-5.614035087719298,-0.9409048938134811,12.8,-6.7368421052631575,2.807017543859649,38.4,-6.175438596491228,3.4246764432791488,-6.175438596491228,-3.4246764432791488,0.9401137635715519,-0.3453424982223277,5.043849253377577,6.7857142857142865,5.896583329805986,39.32302518057697,4.629694298792467,1.1264011598377504
19.1,-5.584642233856893,-0.9415220708496661,12.8,-6.701570680628272,2.7923211169284463,38.4,-6.143106457242583,3.4263100002880575,-6.143106457242583,-3.4263100002880575,0.9404177716061874,-0.35251499256576735,5.056696364199384,6.821428571428572,5.930907965061373,38.90104569230391,4.652452612844405,1.1263880143041076
19.200000000000003,-5.5555555555555545,-0.9421296296296297,12.8,-6.666666666666666,2.7777777777777772,38.4,-6.111111111111111,3.4279173391362012,-6.111111111111111,-3.4279173391362012,0.940718709667815,-0.3596861798430904,5.069402534701267,6.8571428571428585,5.965179627153407,38.48633948463679,4.675196018542124,1.126375072879574
19.3,-5.526770293609672,-0.9427277689781381,12.8,-6.632124352331606,2.763385146804836,38.4,-6.07944732297064,3.42949902232628,-6.07944732297064,-3.42949902232628,0.941016624010036,-0.36685576717362545,5.081968369354903,6.892857142857143,5.999398633220755,38.07873653269884,4.697923764580653,1.1263623313640065
19.4,-5.498281786941582,-0.9433166826088497,12.8,-6.597938144329897,2.749140893470791,38.4,-6.04810996563574,3.4310555972334735,-6.04810996563574,-3.4310555972334735,0.9413115599622357,-0.374023464976038,5.094394477946486,6.928571428571429,6.033565292718543,37.678071847415,4.72063510785607,1.1263497856646574
19.5,-5.47008547008547,-0.9438965592811747,12.8,-6.564102564102564,2.735042735042735,38.4,-6.017094017094017,3.4325875965951167,-6.017094017094017,-3.4325875965951167,0.9416035619525434,-0.3811889869644007,5.1066814754194185,6.964285714285714,6.067679907629374,37.28418529454408,4.743329313475411,1.126337431792895
19.6,-5.442176870748298,-0.944467582951548,12.8,-6.530612244897959,2.721088435374149,38.4,-5.986394557823129,3.4340955389818055,-5.986394557823129,-3.4340955389818055,0.9418926735301132,-0.38835205014364077,5.118829981718464,7.000000000000001,6.10174277266796,36.89692142136405,4.7660056547645215,1.126325265861047
19.700000000000003,-5.4145516074450075,-0.94502993291934,12.8,-6.497461928934009,2.7072758037225038,38.4,-5.956006768189507,3.4355799292507663,-5.956006768189507,-3.4355799292507663,0.9421789373867465,-0.3955123748043729,5.130840621635386,7.035714285714287,6.1357541754795495,36.51612929063817,4.788663413273932,1.1263132840793513
19.8,-5.3872053872053876,-0.9455837839676223,12.8,-6.4646464646464645,2.6936026936026938,38.4,-5.925925925925926,3.437041258982239,-5.925925925925926,-3.437041258982239,0.9424623953778806,-0.40266968451712876,5.142714024656085,7.071428571428572,6.16971439683236,36.14166232151039,4.811301878782803,1.1263014827530136
