case,method,client,family,rho,worst_speed,mean_relative_a,mean_relative_b,tracking_rmse_deg_s,beta_rms_deg,steering_rms_deg,peak_steering_deg,peak_steering_rate_deg_s,peak_lateral_accel_mps2,peak_force_utilization,finite,feasible
nonlinear_all_original,M2,nominal_03,nominal,0.9587587719841639,28.0,0.05694754993567446,0.41106611220302736,0.034669294058573,0.34018476286681154,0.9600497467100851,2.1735815545193398,1.938671868166241,3.1205981169994206,0.3600206692970869,True,True
nonlinear_all_original,M2,nominal_04,nominal,0.958896874253785,28.0,0.05508269357770519,0.41607805966241196,0.03414070214246298,0.34636922700864725,0.9537268265217959,2.1618176719123543,1.9286124910303217,3.1186360338470003,0.35982720405115126,True,True
nonlinear_all_original,M2,nominal_05,nominal,0.9584174654128126,28.0,0.07162900513798993,0.43501322284403354,0.035382677462357084,0.32001065178068955,0.9825152535590397,2.213744005687076,1.9722323106600876,3.131790340456241,0.3606114831097732,True,True
nonlinear_all_original,M2,nominal_06,nominal,0.9596374732272813,28.0,0.04749971121631314,0.42611369308751224,0.0329819936956813,0.37320061016248934,0.9320714695135978,2.1218206652269953,1.8945454047639925,3.1090298775904,0.3589413499116539,True,True
nonlinear_all_original,M2,nominal_07,nominal,0.9584249108332404,28.0,0.043944908445580244,0.4184647769564803,0.03327565042892401,0.357815414455725,0.9153415886813966,2.0910909972352676,1.8695677190378666,3.113638769488517,0.35968939573158437,True,True
nonlinear_all_original,M2,nominal_08,nominal,0.9579832455682551,28.0,0.06460500685111012,0.4287051756820957,0.03453402732775558,0.32021357372117615,0.9656282827526401,2.1828913550886124,1.946526808254769,3.1307492551931895,0.36073732856872304,True,True
nonlinear_all_original,M2,nominal_09,nominal,0.9584044912909693,28.0,0.04506397583870974,0.4273304662781119,0.03287362026262531,0.35726930684659103,0.9150877419686329,2.0902634691369175,1.8685999703544696,3.115004832942387,0.3597032018435842,True,True
nonlinear_all_original,M2,heavy_00,heavy,0.9581391703630833,28.0,0.036274698072964205,0.5722865048692444,0.05216139770124307,0.4677702110637055,0.905765674904711,2.0746423975152015,1.857011664397523,3.0654997499651584,0.3560035261800498,True,True
nonlinear_all_original,M2,heavy_01,heavy,0.9571130560150881,28.0,0.03673173797365564,0.5758888387146746,0.05379991324443161,0.43640309234475516,0.9535562036825969,2.161879918162006,1.9277999757260171,3.078355507039557,0.3567126655426579,True,True
nonlinear_all_original,M2,heavy_02,heavy,0.9565129706982894,28.0,0.03678118545739493,0.5766020088262286,0.05344093250742146,0.40867492184463877,0.9325845064006719,2.122971358365473,1.896266832220798,3.0881622212755637,0.35789478545830294,True,True
nonlinear_all_original,M2,heavy_03,heavy,0.9578503191673015,28.0,0.034105594835260385,0.55612077912811,0.05372473851339705,0.4645859115079261,0.9271005396755927,2.114995877557158,1.8908158298962625,3.0639354174069813,0.35597690009158994,True,True
nonlinear_all_original,M2,heavy_04,heavy,0.9580428202138929,28.0,0.03744920594351284,0.5834770589480224,0.05125956343329438,0.4590795366720264,0.8975306413145633,2.058621276476256,1.8432066227328225,3.0706741422189987,0.3563589603474272,True,True
nonlinear_all_original,M2,heavy_05,heavy,0.9568443714083288,28.0,0.03799204283702194,0.5915798687232288,0.052207892114968936,0.4177486601006955,0.931806798104795,2.1206455412156426,1.8933518717130178,3.0878002477050748,0.35753787463771086,True,True
nonlinear_all_original,M2,heavy_06,heavy,0.9571472421662962,28.0,0.0373283681255728,0.5681665258206223,0.05520742933595739,0.444546729012121,0.975076644448189,2.2020302837011476,1.9609354375293981,3.0743042275278767,0.3562407899833665,True,True
nonlinear_all_original,M2,heavy_07,heavy,0.9573535346364997,28.0,0.03413599589057175,0.5508205089962013,0.05574396766205802,0.45593398770670457,0.9700034920964861,2.1940671840059394,1.955236560639596,3.066899734188642,0.3559191796743814,True,True
nonlinear_all_original,M2,heavy_08,heavy,0.9589421616476735,28.0,0.03851568690388383,0.5809607754616154,0.051585084788646283,0.4974839246238731,0.8881991744158779,2.042028729284617,1.8299264986357864,3.05612055508284,0.35503151941623423,True,True
nonlinear_all_original,M2,heavy_09,heavy,0.9568697974008123,28.0,0.03666554189811864,0.580333357189866,0.05286066727730125,0.4209400020166105,0.9315310265613926,2.120945399300358,1.8942719983085043,3.0844632571852193,0.35745615621760707,True,True
nonlinear_all_original,M2,handling_00,handling,0.9586789712174293,28.0,0.11892171598432474,0.1311244671677341,0.024376322971245853,0.27487222497231545,1.0519824661676278,2.3430975729472445,2.0858897935056446,3.1602990209663457,0.36282126402753967,True,True
nonlinear_all_original,M2,handling_01,handling,0.9589539724990914,28.0,0.11673380075721614,0.14045621203940142,0.024068924273997254,0.2824559774946109,1.046181853979354,2.332253903597935,2.0763931642154008,3.157924159063281,0.3625531458491821,True,True
nonlinear_all_original,M2,handling_02,handling,0.9583859789634422,28.0,0.11910508141003526,0.12466427244904789,0.024670214912278558,0.26884742778800236,1.052548821110421,2.3442740258329824,2.0871149598264633,3.1622259382955935,0.3630645074178461,True,True
nonlinear_all_original,M2,handling_03,handling,0.958710730363823,28.0,0.142374351356785,0.10705621959925726,0.027256331414134603,0.255366842950299,1.1097383164370582,2.4496024449940097,2.177157306983633,3.1662144341443907,0.3631855642626334,True,True
nonlinear_all_original,M2,handling_04,handling,0.9575613007645364,28.0,0.14701965243631498,0.0996350711875413,0.02808205294560387,0.23208395144700783,1.1108498203146886,2.4516478543209166,2.1798826822997803,3.175535237278717,0.3641253322601043,True,True
nonlinear_all_original,M2,handling_05,handling,0.9577994087240607,28.0,0.13263447152472946,0.13160895469656506,0.024655934965085308,0.2511738003539938,1.0690159964423487,2.374061687514367,2.1129955001847605,3.1704161573737197,0.3636559051566647,True,True
nonlinear_all_original,M2,handling_06,handling,0.9593098470133219,28.0,0.12301928500913699,0.11365313468536244,0.02510362564930123,0.27992642493699793,1.074838493151492,2.3856430476562713,2.121926191026639,3.156579951740827,0.36244388506823744,True,True
nonlinear_all_original,M2,handling_07,handling,0.960279149626221,28.0,0.1255931288346336,0.09930664929733328,0.026352120907042743,0.2925691441109192,1.0986901892138228,2.4300372993220964,2.1591791322521616,3.1496377021625013,0.36175801460315005,True,True
nonlinear_all_original,M2,handling_08,handling,0.9582680502499108,28.0,0.11390317186318842,0.11292733114522926,0.0252566690572712,0.2686553738288101,1.0470766098003341,2.3346257207194228,2.0790055010528588,3.1611170207994816,0.36311490440884947,True,True
nonlinear_all_original,M2,handling_09,handling,0.9579589048624194,28.0,0.13051056791011972,0.11987875263909185,0.025133993747881948,0.2532340833639213,1.0724393167872108,2.3807384261041538,2.1186610473704817,3.168495067287618,0.36355097915635265,True,True
nonlinear_all_original,M3,nominal_00,nominal,5.399000867423082,12.0,0.09273826499212487,0.7342519679389427,0.42438710718291023,0.320341031204816,5.164854667245594,18.73522716891592,3102.596220748078,5.022490641130019,0.9975506152520811,True,False
nonlinear_all_original,M3,nominal_01,nominal,5.88778659236862,12.0,0.09796895724091229,0.7565296103396245,0.4434427376261834,0.350005568353018,5.280820111856633,17.85034092154569,3137.934919150267,5.028039617771983,0.998005729360794,True,False
nonlinear_all_original,M3,nominal_02,nominal,5.7544077011397805,12.0,0.09653909177608838,0.7591685388979889,0.45637803025071444,0.3489724943754159,5.423397746567094,18.084218868103257,3219.4552147156437,5.025934615479132,0.9979190954931857,True,False
nonlinear_all_original,M3,nominal_03,nominal,5.555390376402503,12.0,0.0935780480480943,0.7402095707278529,0.42779941319362796,0.3470409192665206,5.172612523773968,19.52805266641932,3105.068588915135,5.0276945080229725,0.9984596834966885,True,False
nonlinear_all_original,M3,nominal_04,nominal,5.5507179386014815,12.0,0.09397588223985705,0.7422685996780589,0.4324281005199942,0.3535441588957332,5.214962771211098,19.742899847669168,3128.981934950703,5.0278557189619715,0.9985730863495289,True,False
nonlinear_all_original,M3,nominal_05,nominal,5.526677232355648,12.0,0.09420868904013312,0.7500914791654213,0.44912064007160224,0.3262111196326715,5.396070788929684,20.049721718738038,3223.902226966472,5.026457380963688,0.9987028972926746,True,False
nonlinear_all_original,M3,nominal_06,nominal,5.499055209275442,12.0,0.09562009550363587,0.7463848207162932,0.4457040898739229,0.3816897605744085,5.326318412730218,20.13024582960311,3194.0090826941846,5.027503592759122,0.9986955541399833,True,False
nonlinear_all_original,M3,nominal_07,nominal,5.749493447928699,12.0,0.09726149319460553,0.7434284810077361,0.4251428569434134,0.3656005718643506,5.106961057697911,19.266831654689373,3061.5273123559077,5.0305534747821765,0.9986340903592967,True,False
nonlinear_all_original,M3,nominal_08,nominal,5.654258331343634,12.0,0.09410701020502285,0.7475691160579746,0.4365894544624377,0.32640118105936206,5.258285466922213,19.62144642291211,3143.439469141033,5.028432101452298,0.9986786562004284,True,False
nonlinear_all_original,M3,nominal_09,nominal,5.7480840032148315,12.0,0.09729906005096388,0.747085978205863,0.4323728637754262,0.36510749955009153,5.179157800282455,19.289086634948628,3099.4210071256166,5.030114948819099,0.9986502589591862,True,False
nonlinear_all_original,M3,heavy_00,heavy,5.096693696296954,12.0,0.09963666016713665,0.7139627472744794,0.4206890905545516,0.4795501162006739,4.944563309762481,16.80846674869155,3003.8244158602292,5.0082531249190385,0.9934037499931925,True,False
nonlinear_all_original,M3,heavy_01,heavy,4.986933463240813,12.0,0.09388072950035548,0.715816685793586,0.42276702711558184,0.44661791895339525,5.061675897628065,17.106558730687496,3069.18757580357,5.006732032766749,0.9933869066013722,True,False
nonlinear_all_original,M3,heavy_02,heavy,5.301962308195943,12.0,0.09589440023874121,0.7169195947230094,0.4044025443145804,0.41779406358843624,4.876753722221689,15.428089917457694,2937.4224942221567,4.999167793751545,0.9912053527788647,True,False
nonlinear_all_original,M3,heavy_03,heavy,4.9981525370962885,12.0,0.09733031412791399,0.7045532299178078,0.4082221846021847,0.47596573623411476,4.835884707572142,17.615030627276614,2963.5895895535145,5.012770111998055,0.9944154715572205,True,False
nonlinear_all_original,M3,heavy_04,heavy,5.194258563533049,12.0,0.1004277488936814,0.7207388534153794,0.42590784762351225,0.470651818090938,5.007848703544343,15.324017814262211,3011.2228831806424,4.992407629059122,0.990036953324944,True,False
nonlinear_all_original,M3,heavy_05,heavy,5.22927144202453,12.0,0.09582302280489592,0.7256459159804048,0.4249754805033003,0.42747168836602434,5.086670096870902,16.333731061961227,3061.855098162283,5.003128814102924,0.9932051633066419,True,False
nonlinear_all_original,M3,heavy_06,heavy,4.816968449791769,12.0,0.09206149105163319,0.7109217712501221,0.4243541706262157,0.4549538708759515,5.08812035436027,18.260265080898332,3105.5881317242647,5.010999333545693,0.994613919340267,True,False
nonlinear_all_original,M3,heavy_07,heavy,4.796844912871623,12.0,0.09280527372042385,0.7010806681399581,0.409692184667299,0.46672966366982255,4.909992247380079,17.762489134180537,3015.267820392058,5.006333852957645,0.9934855140689992,True,False
nonlinear_all_original,M3,heavy_08,heavy,5.013535462645531,12.0,0.10199214201922226,0.7188827364235626,0.4410870999636108,0.5108878358872163,5.08869646400596,16.545501124065257,3080.2613209155775,5.0017759745797115,0.9922535192410243,True,False
nonlinear_all_original,M3,heavy_09,heavy,5.222422970047915,12.0,0.09602492368323719,0.7189329189826911,0.4137105081109235,0.4306311094016912,4.963127589175649,15.488332452089164,2986.3803327766173,4.996317118219056,0.9907922650621306,True,False
nonlinear_all_original,M3,handling_00,handling,5.381690559529135,12.0,0.10523979291363844,0.7563789366552403,0.47371983467025036,0.278825181730113,5.64752669027342,20.30334309763273,3359.9854457366287,5.0221845449377644,0.9986133605592934,True,False
nonlinear_all_original,M3,handling_01,handling,5.358701574933834,12.0,0.10457802503552208,0.7596185140681996,0.4822765825278437,0.286752925784597,5.734640469922613,20.043689199034926,3406.2523948526587,5.021227011361355,0.9984460776177734,True,False
nonlinear_all_original,M3,handling_02,handling,5.4276437609098425,12.0,0.1051248205522843,0.7539696312846329,0.4657750220634889,0.27253880877078424,5.56284342268139,20.28777616116061,3312.5169389817333,5.023182564415584,0.9986723289847741,True,False
nonlinear_all_original,M3,handling_03,handling,5.1610841216180585,12.0,0.11727472553862625,0.7473936585320473,0.4705629190896804,0.2584067575310687,5.625914054098152,21.267844903959567,3363.2554114456375,5.019359884166586,0.9987016083732718,True,False
nonlinear_all_original,M3,handling_04,handling,5.332368981510797,12.0,0.1200952101651889,0.7431593284084427,0.4536437681956217,0.2342982819007208,5.415307502025649,20.39022873368545,3236.694011742493,5.021778857858241,0.9985481959672784,True,False
nonlinear_all_original,M3,handling_05,handling,5.4457389607440545,12.0,0.1123778659194607,0.756452269698376,0.47197264025905683,0.25429050096774375,5.608661618815184,19.988984453863477,3332.4114146811194,5.022308500432238,0.9985550745652416,True,False
nonlinear_all_original,M3,handling_06,handling,5.204625391948722,12.0,0.10638687718908947,0.7501018855447329,0.47108778756104996,0.2839071636352936,5.643611411253466,21.2753016223923,3372.5553688305768,5.020727933086071,0.9987772960682755,True,False
nonlinear_all_original,M3,handling_07,handling,4.980398949011473,12.0,0.10695766674335352,0.7443013948256111,0.47284365747052864,0.2968358901406515,5.688603935293583,21.288629142413804,3410.52484930285,5.017230407387759,0.9983947122607603,True,False
nonlinear_all_original,M3,handling_08,handling,5.475565844338738,12.0,0.10242354775910187,0.7492156809095933,0.4524789072835231,0.27225268038793915,5.427849317738553,20.26892154990367,3239.09016470806,5.024719943237411,0.9987264038726285,True,False
nonlinear_all_original,M3,handling_09,handling,5.413750536806243,12.0,0.11073695599759384,0.7521615093345695,0.46432388369507865,0.2563374101776967,5.539105262762983,20.449601128574322,3299.9381147561894,5.022880772960083,0.998722930424707,True,False
nonlinear_all_original,M4,nominal_00,nominal,0.9701516598042127,28.0,0.11392660607161584,0.6071808832741175,0.07548961222239889,0.316924061392364,1.0166409130843606,2.2822647929860884,2.0349784490381553,3.173632654743207,0.36585630898701554,True,True
nonlinear_all_original,M4,nominal_01,nominal,0.9713714469965089,28.0,0.14637454372943562,0.6415454063485788,0.07779717316959332,0.34543346694997173,0.9164643622812597,2.0958995403384066,1.8783285977550264,3.1734521425208637,0.36625759227118976,True,True
nonlinear_all_original,M4,nominal_02,nominal,0.97123356885908,28.0,0.13902877094860752,0.6458168884274652,0.07575075934829754,0.34437171795697824,0.9335521684131387,2.1271612850405326,1.9039721402216223,3.1745316546072977,0.36608814966906567,True,True
nonlinear_all_original,M4,nominal_03,nominal,0.9711955042869208,28.0,0.13222578596638387,0.6163861751251406,0.0775783204205652,0.3429406065345199,0.9668135493084744,2.1903278168589844,1.9583586953412082,3.169581155486101,0.3658836101295191,True,True
nonlinear_all_original,M4,nominal_04,nominal,0.971403221716829,28.0,0.13448294760788113,0.6196555316699149,0.07812785341597665,0.3492644942795091,0.9605908166104767,2.178714608398209,1.9486355876997927,3.168808128297185,0.36582383374819233,True,True
nonlinear_all_original,M4,nominal_05,nominal,0.9703339044876204,28.0,0.11897725115003793,0.6319995714890833,0.07297252787669636,0.3222785178460996,0.9887468838903335,2.229436516974456,1.9896758326052866,3.176703113152062,0.3659514393675865,True,True
nonlinear_all_original,M4,nominal_06,nominal,0.972271265835234,28.0,0.14347652639833433,0.6262167186875041,0.08241548496527591,0.3767351381874999,0.9394293810086887,2.139557076499008,1.9162784480697859,3.1640129590330237,0.36551856614482553,True,True
nonlinear_all_original,M4,nominal_07,nominal,0.9719269981340546,28.0,0.14893379173115223,0.6211632520918975,0.08234702433580594,0.36101817882565435,0.9223036335150031,2.1082478156384488,1.8904210676265643,3.1663918538130003,0.36599733945634194,True,True
nonlinear_all_original,M4,nominal_08,nominal,0.97044430815487,28.0,0.12586730934318896,0.6278566800133482,0.07418281542818772,0.3225104156697889,0.9718409872255597,2.198647857107494,1.9641092738643005,3.1760228724546335,0.36613425462085136,True,True
nonlinear_all_original,M4,nominal_09,nominal,0.9718796083639082,28.0,0.14808231251079446,0.6269441102658967,0.08146763915020454,0.36044680513739424,0.9219911911669382,2.1072597294470206,1.8891458858592636,3.16760298229669,0.36598610686867333,True,True
nonlinear_all_original,M4,heavy_00,heavy,0.9636611296419767,28.0,0.06105731221010368,0.3888720496486044,0.05267555953866594,0.46843712768791945,0.9077084012041207,2.085112421482483,1.8679302117592125,3.0776350194267477,0.35751298570407586,True,True
nonlinear_all_original,M4,heavy_01,heavy,0.9626780320654572,28.0,0.04761022237684435,0.39259209799891903,0.04847183894175947,0.43699853472612477,0.955618132119326,2.172955878186627,1.9395458380411548,3.0903729918093776,0.3581745324379147,True,True
nonlinear_all_original,M4,heavy_02,heavy,0.9620745140980965,28.0,0.051286151600982155,0.39448547991779076,0.04856605814231908,0.40921266720872174,0.9346213753437143,2.133960536180735,1.9079038224118907,3.100115066270267,0.3593666924232951,True,True
nonlinear_all_original,M4,heavy_03,heavy,0.963471902447274,28.0,0.057033247455484715,0.3713214880086773,0.05269110591298656,0.46525070970242616,0.9291027193811718,2.1257854266755003,1.902081495205993,3.076045485937706,0.35747945450682017,True,True
nonlinear_all_original,M4,heavy_04,heavy,0.9635093095926777,28.0,0.0618765492901044,0.4022062515979946,0.05175718965826459,0.45972450661982933,0.8994532753278073,2.0689757340710018,1.8540179507191497,3.0828331455737397,0.35787182265449174,True,True
nonlinear_all_original,M4,heavy_05,heavy,0.9623250762006225,28.0,0.050514237066678215,0.412273533446072,0.04728734274445158,0.4183005316163852,0.9338236641614944,2.1314956087806696,1.9048992631396968,3.0996639616502937,0.35900711824498277,True,True
nonlinear_all_original,M4,heavy_06,heavy,0.962764548092374,28.0,0.04396720946631395,0.3833224858389602,0.04874326183785062,0.44516070582700523,0.9771845177892557,2.2133314031939517,1.9728772770873193,3.0862260341457692,0.35770728897665616,True,True
nonlinear_all_original,M4,heavy_07,heavy,0.96304779024402,28.0,0.047143841378367794,0.36532709175594585,0.050831177237700254,0.4565789196636215,0.9721058408661105,2.2053588111846705,1.9670786645619645,3.078867961813297,0.357404283014042,True,True
nonlinear_all_original,M4,heavy_08,heavy,0.9643945118003088,28.0,0.06599092610421986,0.39861255712271587,0.05485172636228347,0.49821059490726644,0.8900787321966814,2.052141641744004,1.8404262639638975,3.0684417312888064,0.3565498878714168,True,True
nonlinear_all_original,M4,heavy_09,heavy,0.9624034386449686,28.0,0.051750430528674785,0.3985586488768933,0.048530776906092934,0.4215026920609992,0.9335538794652818,2.131846067781875,1.905773722161259,3.0963596144497756,0.35892595542607053,True,True
nonlinear_all_original,M4,handling_00,handling,1.0310213375508341,12.0,0.06811536178170388,0.38069059277376327,0.044219861091664626,0.2759801612055464,1.05539989431402,2.35204880317636,2.0945056186039155,3.1865506081306134,0.36595042687286133,True,True
nonlinear_all_original,M4,handling_01,handling,1.0316803324177648,12.0,0.0697368552154668,0.38634156719184365,0.04462211431202898,0.28364449551389326,1.0496729871579988,2.341314380885223,2.085216132902775,3.184855289709662,0.3657742995684229,True,True
nonlinear_all_original,M4,handling_02,handling,1.0304748474558298,12.0,0.06807517148378063,0.37675253711410794,0.04422420118908851,0.2698934592231812,1.0558982686881095,2.353114204767222,2.095562138206219,3.187977263851803,0.36612477539325206,True,True
nonlinear_all_original,M4,handling_03,handling,1.0298409132566684,12.0,0.052935359470404855,0.36626421510249674,0.04277919603408618,0.2562618859678316,1.1130294045815388,2.458415878692015,2.1866529254377802,3.190236117174214,0.3660232262078764,True,True
nonlinear_all_original,M4,handling_04,handling,1.0281425480721385,12.0,0.051606590218609166,0.3607602253435452,0.04376443182055619,0.23275095495690207,1.1138179240104664,2.459997050970997,2.1912180148043063,3.1970178108455682,0.3666736476766267,True,True
nonlinear_all_original,M4,handling_05,handling,1.029616503490986,12.0,0.05976879819723659,0.3809483721837835,0.042214293886963905,0.25202858709757947,1.072130681089596,2.3825435225249314,2.1205942659075356,3.194150512430467,0.36646346234007926,True,True
nonlinear_all_original,M4,handling_06,handling,1.031264743089934,12.0,0.06412627943406975,0.37029685130757534,0.044106033263827595,0.28108905567457065,1.0784090053275,2.3949072577906647,2.1309643663032767,3.1831381320372585,0.365622308158981,True,True
nonlinear_all_original,M4,handling_07,handling,1.032073014901438,12.0,0.06108212772598238,0.36159060169334356,0.04437843740139194,0.2938712903844859,1.102529110127121,2.4398049010754743,2.1689716440097464,3.177433949966334,0.3650550318712986,True,True
nonlinear_all_original,M4,handling_08,handling,1.030123657501043,12.0,0.07180863870014208,0.36943276126525376,0.0453671852906034,0.2697067241373586,1.0504420802723935,2.343484425902594,2.0875878639810015,3.1869816071997175,0.36619466930058303,True,True
nonlinear_all_original,M4,handling_09,handling,1.0295601202498825,12.0,0.060557397100377636,0.3738563874931835,0.04285345000287638,0.254113174730305,1.0756134539061868,2.3893321296137793,2.126491001017218,3.1924813042520364,0.3663935600129418,True,True
nonlinear_all_original,M5,nominal_00,nominal,11.338606131139134,12.0,0.10766845086721381,0.6776628177870041,0.1842436187966489,0.316052721604471,1.2185527255254536,2.8581553553736967,542.429618861556,3.3863968524681884,0.4751984192132604,True,True
nonlinear_all_original,M5,nominal_01,nominal,12.322321912058927,12.0,0.13135799703299478,0.7036654445602889,0.24625703837143184,0.34435913414626385,1.5340853753294812,4.073157760084806,779.5292440267557,3.3842488630801975,0.6621881611330815,True,True
nonlinear_all_original,M5,nominal_02,nominal,12.130246733331777,12.0,0.12504168484882033,0.7069912114311624,0.25632943153248483,0.3433014628602303,1.5999510732407516,4.267336522589551,817.0848336755715,3.442483165684102,0.674380134663369,True,True
nonlinear_all_original,M5,nominal_03,nominal,11.640266537066077,12.0,0.11889149077235414,0.6843717956381833,0.19820545710529786,0.3418114992835577,1.2960144569589884,3.232334538603328,616.1706822979176,3.365844084327609,0.5368275293025022,True,True
nonlinear_all_original,M5,nominal_04,nominal,11.649697425555878,12.0,0.12065471308742312,0.6867791311536741,0.20387769494666275,0.3480712788617007,1.330162922789716,3.3628444506376227,641.7289177783989,3.3583107404807593,0.5537155965784488,True,True
nonlinear_all_original,M5,nominal_05,nominal,11.678008904518066,12.0,0.11111567048084653,0.6961339449957428,0.23581644359449516,0.32141434921696554,1.4937490636961783,3.8485793441756355,735.9205255954195,3.389895018561479,0.611830981243597,True,True
nonlinear_all_original,M5,nominal_06,nominal,11.600285429816896,12.0,0.12817335354589854,0.6916764353010427,0.21415261485099252,0.3752574770069995,1.393825900927203,3.6261669023175958,693.3666889376552,3.3234787809514224,0.5836180084154271,True,True
nonlinear_all_original,M5,nominal_07,nominal,11.98195832397151,12.0,0.13327988598186663,0.6880057344153627,0.2055154180672432,0.35972724982869264,1.3195763847478184,3.3830858387965903,645.9001677423258,3.3558064626816,0.5696119720265467,True,True
nonlinear_all_original,M5,nominal_08,nominal,11.863175251937944,12.0,0.1150208336046949,0.6930078542445164,0.22644707921896515,0.32164918717647906,1.4308812281951102,3.6588927815963297,699.0845896483097,3.397124150784422,0.5978713419570919,True,True
nonlinear_all_original,M5,nominal_09,nominal,12.010908393337413,12.0,0.1325596259406616,0.6923461912887462,0.21705116572074173,0.3591700367223421,1.3845512168980887,3.597085785319315,687.5455431500727,3.3568478552371563,0.5967902428953767,True,True
nonlinear_all_original,M5,heavy_00,heavy,18.99112075134809,12.0,0.06702232157089232,0.4863900606102106,0.0650835115916437,0.4679555822684408,0.9079025045936374,2.083679140054153,26.801507276287655,3.213552715915952,0.37924026755411994,True,True
nonlinear_all_original,M5,heavy_01,heavy,18.37851321027955,12.0,0.05718010275228019,0.4897295723560998,0.06576303443662754,0.43661376537515406,0.9555733510042106,2.169744888622775,24.824418179030584,3.2331427167415665,0.38186826606157526,True,True
nonlinear_all_original,M5,heavy_02,heavy,19.869087907267364,12.0,0.05978634992008977,0.49113970318823935,0.06803345619066387,0.4089441867037146,0.9345442093835074,2.1296769240424043,26.456376748555254,3.2686977011988456,0.3877248312966091,True,True
nonlinear_all_original,M5,heavy_03,heavy,18.90518362304688,12.0,0.06334680422952774,0.47126599407923225,0.06632355286973537,0.46478026061086913,0.9292737336486437,2.1241420729488785,26.723120725570258,3.209675283775776,0.3786305616966775,True,True
nonlinear_all_original,M5,heavy_04,heavy,19.174680654367734,12.0,0.06793867264127867,0.49795432581103155,0.06457885109523781,0.4592734880758009,0.8996092618305166,2.067166567586003,26.366924577394933,3.225892082495274,0.38113404887942176,True,True
nonlinear_all_original,M5,heavy_05,heavy,19.130688494802513,12.0,0.059554735461324115,0.5066219452621085,0.06576607590138776,0.41798973083035224,0.9337360330184329,2.127580627182683,25.88097665383523,3.260371048860032,0.38621066707530943,True,True
nonlinear_all_original,M5,heavy_06,heavy,17.75505331011385,12.0,0.05495035763729634,0.48172304129934745,0.06596393828041557,0.4447390430393712,0.9771304808063735,2.2103264228869897,24.572996171984048,3.218344678476906,0.3794413217927676,True,True
nonlinear_all_original,M5,heavy_07,heavy,18.062698530364692,12.0,0.056108026861240314,0.46632430584640877,0.06681796379025437,0.45612448334344574,0.9721484903176741,2.202988211331679,25.581874571995257,3.2067424381721725,0.377859190494019,True,True
nonlinear_all_original,M5,heavy_08,heavy,18.37176601667725,12.0,0.0715107388200735,0.49497067782490434,0.06388592480888557,0.49762108642778474,0.8903984550233119,2.051992628333899,27.873259259908817,3.1884850835299035,0.3753423853702686,True,True
nonlinear_all_original,M5,heavy_09,heavy,19.39334897023324,12.0,0.06005957631797878,0.49475797896150886,0.0666366740011681,0.421185082308535,0.9335066675615593,2.128072804807636,25.803739530191475,3.256119299958221,0.3856713673691744,True,True
nonlinear_all_original,M5,handling_00,handling,14.749599593505138,12.0,0.08070607177117117,0.5517069584680532,0.06030644209837941,0.27553258889148113,1.054620832097752,2.345053190120851,22.449578606404945,3.3340782550337704,0.3925602116376057,True,True
nonlinear_all_original,M5,handling_01,handling,14.398632278717074,12.0,0.08135325273634357,0.551653146574112,0.05834717547357151,0.2831439484204375,1.0489245204013726,2.3349552736940087,21.571104491388393,3.3224994713146527,0.3904301269741694,True,True
nonlinear_all_original,M5,handling_02,handling,15.149377395599014,12.0,0.08063013500354678,0.5518489942038318,0.06199428304777345,0.26948986339642883,1.0551114220544107,2.3456755760933916,23.48136573734562,3.344998608033019,0.3945786120324383,True,True
nonlinear_all_original,M5,handling_03,handling,14.290350428185366,12.0,0.07687522798183975,0.5519101760088146,0.06655169089197041,0.25592984350146364,1.1120006962194309,2.4490461450950667,24.495593481632962,3.3470562511843567,0.3948560431933938,True,True
nonlinear_all_original,M5,handling_04,handling,15.422171961612396,12.0,0.0772274888877693,0.5525268164058473,0.07357663171819716,0.23258539692255129,1.1127440263927058,2.448610196058748,28.511036804635534,3.3903386389127146,0.4027591247816552,True,True
nonlinear_all_original,M5,handling_05,handling,15.066588384646863,12.0,0.07888055183745205,0.551795118620516,0.06561375420224855,0.25174133637105356,1.0712063038866726,2.3732947798954935,25.956931116820233,3.371452543173289,0.39924555306884585,True,True
nonlinear_all_original,M5,handling_06,handling,14.314809889045794,12.0,0.07886230891227942,0.551761811533347,0.060081301372384786,0.2805971692532812,1.0775899472915305,2.3881108720846025,21.309340892693708,3.3161845031639605,0.3893804348360921,True,True
nonlinear_all_original,M5,handling_07,handling,13.593014736091064,12.0,0.07729320429364381,0.551970123955164,0.05847194195640831,0.2932796198904581,1.1016912179760545,2.4338562953337135,21.12835997216304,3.2857268716407315,0.3839624356395312,True,True
nonlinear_all_original,M5,handling_08,handling,15.716011897291668,12.0,0.08161794992662033,0.5521897175072417,0.06298530134183485,0.2693098312664038,1.0497062610959522,2.3362612373080562,23.765005641263752,3.347636124228588,0.39517822857130874,True,True
nonlinear_all_original,M5,handling_09,handling,15.211528476168898,12.0,0.07861479084349,0.5519150685028514,0.0658183944548818,0.2538118590630989,1.0747062369958256,2.3802599825769635,25.63247275274018,3.3661151334290507,0.39835146215140543,True,True
nonlinear_all_svd,M1,nominal_00,nominal,0.9638081487747413,12.0,0.061895837584146136,0.7975471687435407,0.07785866244519048,0.31587867416002624,1.0114268252918648,2.2590203763504904,2.00808566023809,3.1439458759132966,0.36228663037450237,True,True
