seed,method,cohort,epsilon,draw,tracking,feasible,rho
92,ControlAware,30,4,7,0.007957822420953675,1.0,0.9684972722284072
92,ControlAware,30,4,8,0.007676293581885448,1.0,0.9694407044108528
92,ControlAware,30,4,9,0.007680919149052788,1.0,0.9689444898228368
92,ControlAware,30,8,0,0.0075834689411184205,1.0,0.9691188369805656
92,ControlAware,30,8,1,0.007843578079005414,1.0,0.9685967281189496
92,ControlAware,30,8,2,0.008288993431066594,1.0,0.9686073391776236
92,ControlAware,30,8,3,0.007878649005664153,1.0,0.9686268493518728
92,ControlAware,30,8,4,0.008186619891750907,1.0,0.9687476728332364
92,ControlAware,30,8,5,0.007447427749842698,1.0,0.9688320531914382
92,ControlAware,30,8,6,0.007860977627483667,1.0,0.9690500194055413
92,ControlAware,30,8,7,0.007774035971835649,1.0,0.9682768813149456
92,ControlAware,30,8,8,0.007884235194573283,1.0,0.9690241930192612
92,ControlAware,30,8,9,0.0077567498604804745,1.0,0.9684830057697972
92,ControlAware,30,inf,0,0.007479226794599087,1.0,0.9687311588157416
92,ControlAware,100,2,0,0.007891976045955023,1.0,0.9686561742292186
92,ControlAware,100,2,1,0.007778475042744671,1.0,0.969338602491183
92,ControlAware,100,2,2,0.007943759749643347,1.0,0.9686780192908964
92,ControlAware,100,2,3,0.008125976652568647,1.0,0.9685125689895258
92,ControlAware,100,2,4,0.008231026048586138,1.0,0.9680362470407567
92,ControlAware,100,2,5,0.008025409136379906,1.0,0.9686621105160008
92,ControlAware,100,2,6,0.007478146156671224,1.0,0.968748848221719
92,ControlAware,100,2,7,0.008613695334469084,1.0,0.967924607824043
92,ControlAware,100,2,8,0.008311207032566601,1.0,0.9686574458040992
92,ControlAware,100,2,9,0.007675175829036931,1.0,0.9690783532655451
92,ControlAware,100,4,0,0.00750158728369635,1.0,0.968713214315282
92,ControlAware,100,4,1,0.007688491693860699,1.0,0.9685925749667496
92,ControlAware,100,4,2,0.007594919440592539,1.0,0.9686540310799928
92,ControlAware,100,4,3,0.007802873797465175,1.0,0.9687347026789596
92,ControlAware,100,4,4,0.007468642311897594,1.0,0.9687889062988716
92,ControlAware,100,4,5,0.007640340792236922,1.0,0.9685212834800256
92,ControlAware,100,4,6,0.007839686136865004,1.0,0.968493071037324
92,ControlAware,100,4,7,0.007394788934285328,1.0,0.9689955176428142
92,ControlAware,100,4,8,0.0074337424699352315,1.0,0.9687882942769528
92,ControlAware,100,4,9,0.007714828776313526,1.0,0.9686133881823692
92,ControlAware,100,8,0,0.00753090684190808,1.0,0.9685834298759454
92,ControlAware,100,8,1,0.007469804298202099,1.0,0.968720052547478
92,ControlAware,100,8,2,0.007594683984882249,1.0,0.9686555436087944
92,ControlAware,100,8,3,0.0074318686318708155,1.0,0.9687214671131716
92,ControlAware,100,8,4,0.007557976175071158,1.0,0.9686379544887884
92,ControlAware,100,8,5,0.007489652919858005,1.0,0.9687884982562718
92,ControlAware,100,8,6,0.007538775845130454,1.0,0.9688097373289536
92,ControlAware,100,8,7,0.007429928242639096,1.0,0.9687767416452068
92,ControlAware,100,8,8,0.007407477129027386,1.0,0.968858780597774
92,ControlAware,100,8,9,0.007535338899092771,1.0,0.9687757859956784
92,ControlAware,100,inf,0,0.007491971024004065,1.0,0.9686994275644384
92,Isotropic,10,2,0,0.015796783287435164,1.0,0.972116743117582
92,Isotropic,10,2,1,0.019010031845252982,1.0,0.9709335231742386
92,Isotropic,10,2,2,0.03215306139170009,1.0,0.9671764427416578
92,Isotropic,10,2,3,0.02142363605576732,1.0,0.9699323385156748
92,Isotropic,10,2,4,0.017162268400726283,1.0,0.9700951274308536
92,Isotropic,10,2,5,0.022474239755277726,1.0,0.970367649751469
92,Isotropic,10,2,6,0.03546383366608796,1.0,0.9657737395999584
92,Isotropic,10,2,7,0.016753818112585094,1.0,0.9678062714331228
92,Isotropic,10,2,8,0.014712119833202478,1.0,0.968254398846308
92,Isotropic,10,2,9,0.019568453027698537,1.0,0.9722354914831642
92,Isotropic,10,4,0,0.01786416747969399,1.0,0.9687557682903574
92,Isotropic,10,4,1,0.007982805718700468,1.0,0.9686686347616223
92,Isotropic,10,4,2,0.010089384245553569,1.0,0.9707352824703978
92,Isotropic,10,4,3,0.013519574673190022,1.0,0.9667792040765504
92,Isotropic,10,4,4,0.020434154846686575,1.0,0.9714923410710632
92,Isotropic,10,4,5,0.015210841591964886,1.0,0.9662611948194926
92,Isotropic,10,4,6,0.014625176777463644,1.0,0.9709178536425702
92,Isotropic,10,4,7,0.011277211466995458,1.0,0.9679146953843218
92,Isotropic,10,4,8,0.012140310622010996,1.0,0.9656509528205668
92,Isotropic,10,4,9,0.015923031757503668,1.0,0.9682786937643058
92,Isotropic,10,8,0,0.011259291809240289,1.0,0.9669767309008018
92,Isotropic,10,8,1,0.013449768711933064,1.0,0.9653626504134284
92,Isotropic,10,8,2,0.010564634381922544,1.0,0.9698192388943896
92,Isotropic,10,8,3,0.013263760976935237,1.0,0.9697873354388702
92,Isotropic,10,8,4,0.011100958312948899,1.0,0.9676476648314823
92,Isotropic,10,8,5,0.011674626285495145,1.0,0.969360044360816
92,Isotropic,10,8,6,0.01174006629315727,1.0,0.9688550435917622
92,Isotropic,10,8,7,0.016720334819841625,1.0,0.9710967850863552
92,Isotropic,10,8,8,0.010821280388031757,1.0,0.9694501532624568
92,Isotropic,10,8,9,0.012047370582328186,1.0,0.9697348008590478
92,Isotropic,10,inf,0,0.007754762345941817,1.0,0.968814949973222
92,Isotropic,30,2,0,0.007822395050258953,1.0,0.9691519404385576
92,Isotropic,30,2,1,0.008270239348953826,1.0,0.9686669362843724
92,Isotropic,30,2,2,0.008487490747833252,1.0,0.96874939406725
92,Isotropic,30,2,3,0.021199434762295678,1.0,0.965712819147365
92,Isotropic,30,2,4,0.0132013740010264,1.0,0.9686978047282524
92,Isotropic,30,2,5,0.011987846112200554,1.0,0.97061739536017
92,Isotropic,30,2,6,0.019648697674363724,1.0,0.971183142224406
92,Isotropic,30,2,7,0.013087345035034701,1.0,0.9663244925057458
92,Isotropic,30,2,8,0.015992226658914574,1.0,0.9708881236126272
92,Isotropic,30,2,9,0.015249736108514345,1.0,0.9669918867243756
92,Isotropic,30,4,0,0.007438311972945265,1.0,0.9687005632770668
92,Isotropic,30,4,1,0.009461655776545421,1.0,0.968518596324366
92,Isotropic,30,4,2,0.009261189253921456,1.0,0.9675696263431806
92,Isotropic,30,4,3,0.00895038485464267,1.0,0.9682933804941096
92,Isotropic,30,4,4,0.008521687341641816,1.0,0.9683227877570516
92,Isotropic,30,4,5,0.00836137075145674,1.0,0.9689489102640748
92,Isotropic,30,4,6,0.009151736306243738,1.0,0.969224664970494
92,Isotropic,30,4,7,0.008153313229411336,1.0,0.9684255620250848
92,Isotropic,30,4,8,0.00787485625933543,1.0,0.9696366710191788
92,Isotropic,30,4,9,0.007804907971488028,1.0,0.9689653396276464
92,Isotropic,30,8,0,0.007696365175655642,1.0,0.9691434391046454
92,Isotropic,30,8,1,0.00787661984404278,1.0,0.968579513570923
92,Isotropic,30,8,2,0.008380685338326324,1.0,0.9685796379358256
92,Isotropic,30,8,3,0.00800483937372876,1.0,0.9686061228905788
92,Isotropic,30,8,4,0.008454251943738968,1.0,0.9687843675961572
92,Isotropic,30,8,5,0.007454214629670191,1.0,0.9688668820620836
92,Isotropic,30,8,6,0.007975171237623587,1.0,0.9690989020896564
92,Isotropic,30,8,7,0.00791707217428844,1.0,0.9681772684470036
92,Isotropic,30,8,8,0.008061675993737222,1.0,0.969089896439317
92,Isotropic,30,8,9,0.007928478449397047,1.0,0.9684747256567072
92,Isotropic,30,inf,0,0.007479226794599113,1.0,0.9687311588157416
92,Isotropic,100,2,0,0.008003974805081466,1.0,0.9685992972477036
92,Isotropic,100,2,1,0.008000238368764505,1.0,0.9694756986283948
92,Isotropic,100,2,2,0.008180685125705559,1.0,0.96866341515107
92,Isotropic,100,2,3,0.00837504074911091,1.0,0.9684543051740668
92,Isotropic,100,2,4,0.008541589710187128,1.0,0.9678888240278892
92,Isotropic,100,2,5,0.008239040563890165,1.0,0.96870166439303
92,Isotropic,100,2,6,0.007523256101267677,1.0,0.9687379875960408
92,Isotropic,100,2,7,0.009040676275042533,1.0,0.967765699952784
92,Isotropic,100,2,8,0.00848226786962593,1.0,0.9686104449593984
92,Isotropic,100,2,9,0.007778418535140218,1.0,0.9692118180420126
92,Isotropic,100,4,0,0.007499664826502872,1.0,0.9687219664884924
92,Isotropic,100,4,1,0.007738647654725755,1.0,0.9685625908353648
92,Isotropic,100,4,2,0.007635260477893577,1.0,0.9686509249675026
92,Isotropic,100,4,3,0.007853894967130457,1.0,0.968712147886966
92,Isotropic,100,4,4,0.007472415556343373,1.0,0.9688125905433655
92,Isotropic,100,4,5,0.007710333947561516,1.0,0.9684622696156372
92,Isotropic,100,4,6,0.007962614225480977,1.0,0.9684322961881124
92,Isotropic,100,4,7,0.007413559779804625,1.0,0.9690833621823304
92,Isotropic,100,4,8,0.0074086066228661995,1.0,0.9688368410804176
92,Isotropic,100,4,9,0.007761097480667564,1.0,0.9685763349552132
92,Isotropic,100,8,0,0.007567392553373455,1.0,0.9685626954289208
92,Isotropic,100,8,1,0.007470541879404302,1.0,0.968729210214436
92,Isotropic,100,8,2,0.007633595709040842,1.0,0.9686485220891092
92,Isotropic,100,8,3,0.00742316243750732,1.0,0.9687161893283228
92,Isotropic,100,8,4,0.007571448699700202,1.0,0.9686202848925384
92,Isotropic,100,8,5,0.007493253075581807,1.0,0.9688074544698176
92,Isotropic,100,8,6,0.0075363863435758864,1.0,0.9688399865264375
92,Isotropic,100,8,7,0.0074113282394189,1.0,0.9687906814333848
92,Isotropic,100,8,8,0.007402329261136948,1.0,0.9688963541875116
92,Isotropic,100,8,9,0.007562059267214185,1.0,0.9687923439614494
92,Isotropic,100,inf,0,0.007491971024004065,1.0,0.9686994275644384
93,ControlAware,10,2,0,0.011867461039395266,1.0,0.9706684659658282
93,ControlAware,10,2,1,0.016378736620017726,1.0,0.9693030112825778
93,ControlAware,10,2,2,0.018367529095138883,1.0,0.9685799913907284
93,ControlAware,10,2,3,0.020472883218961013,1.0,0.9727228891738244
93,ControlAware,10,2,4,0.019967725856628968,1.0,0.969596399015622
93,ControlAware,10,2,5,0.018923420994125962,1.0,0.9624981252536806
93,ControlAware,10,2,6,0.023690793233690815,1.0,0.9711559331656952
93,ControlAware,10,2,7,0.0201451828356247,1.0,0.9703842622764296
93,ControlAware,10,2,8,0.016957456633080164,1.0,0.9693439437365736
93,ControlAware,10,2,9,0.00828976053960396,1.0,0.9686411345613188
93,ControlAware,10,4,0,0.01488635660061813,1.0,0.9665653132489038
93,ControlAware,10,4,1,0.013836483764920065,1.0,0.9687275414497132
93,ControlAware,10,4,2,0.012625025615594837,1.0,0.9699112684201016
93,ControlAware,10,4,3,0.01188623872393134,1.0,0.9691347825012456
93,ControlAware,10,4,4,0.015935097446387277,1.0,0.9706968233239076
93,ControlAware,10,4,5,0.018730474901879634,1.0,0.9660541402673808
93,ControlAware,10,4,6,0.018802076271805312,1.0,0.9677836690403212
93,ControlAware,10,4,7,0.012096231650306185,1.0,0.9661342270462698
93,ControlAware,10,4,8,0.011119266313629465,1.0,0.9687877291650704
93,ControlAware,10,4,9,0.017500891856505187,1.0,0.9635863670916972
93,ControlAware,10,8,0,0.007903936489906699,1.0,0.9688989220832918
93,ControlAware,10,8,1,0.00977961259122501,1.0,0.967481606647772
93,ControlAware,10,8,2,0.013112273604229098,1.0,0.965347556019792
93,ControlAware,10,8,3,0.011558426303497862,1.0,0.9678146579761074
93,ControlAware,10,8,4,0.01063863352754913,1.0,0.9676106826709427
93,ControlAware,10,8,5,0.010443473150389503,1.0,0.9675007156894692
93,ControlAware,10,8,6,0.008592749580870404,1.0,0.96838942518103
93,ControlAware,10,8,7,0.009720399267647785,1.0,0.9690902931949172
93,ControlAware,10,8,8,0.009674304929117314,1.0,0.969671029977399
93,ControlAware,10,8,9,0.009533638987419497,1.0,0.9682460858336724
93,ControlAware,10,inf,0,0.00786024131842745,1.0,0.9685771305772076
93,ControlAware,30,2,0,0.009860954686639768,1.0,0.9685501773292456
93,ControlAware,30,2,1,0.012291470518518175,1.0,0.968991707712102
93,ControlAware,30,2,2,0.011029422711766927,1.0,0.9668658515159614
93,ControlAware,30,2,3,0.00832559840800314,1.0,0.9693740036949704
93,ControlAware,30,2,4,0.010220898147285083,1.0,0.969473845999593
93,ControlAware,30,2,5,0.011643216645311654,1.0,0.9670953398503562
93,ControlAware,30,2,6,0.01154851948228622,1.0,0.968043323998772
93,ControlAware,30,2,7,0.012861304476883596,1.0,0.9670519580280008
93,ControlAware,30,2,8,0.008837314614871116,1.0,0.969113744778474
93,ControlAware,30,2,9,0.00983208076280142,1.0,0.9678826388529506
93,ControlAware,30,4,0,0.008024199446509282,1.0,0.9689090744654094
93,ControlAware,30,4,1,0.008097663496467787,1.0,0.9690228664799914
93,ControlAware,30,4,2,0.009063701647756578,1.0,0.9688140053266934
93,ControlAware,30,4,3,0.007682874089616253,1.0,0.969086935856354
93,ControlAware,30,4,4,0.007756533894489633,1.0,0.9691406155292692
93,ControlAware,30,4,5,0.008599723687831306,1.0,0.9685494050755478
93,ControlAware,30,4,6,0.010193202030030213,1.0,0.9679894691338702
93,ControlAware,30,4,7,0.008534760399948828,1.0,0.9688845435645426
93,ControlAware,30,4,8,0.007653798008722988,1.0,0.9694807472026128
93,ControlAware,30,4,9,0.008459635746669077,1.0,0.9686431123500272
93,ControlAware,30,8,0,0.007957299496634969,1.0,0.9690129788310048
93,ControlAware,30,8,1,0.008787431852749099,1.0,0.9684328930196436
93,ControlAware,30,8,2,0.008082018346471853,1.0,0.9685347668541028
93,ControlAware,30,8,3,0.0078076357605906255,1.0,0.9691231063302712
93,ControlAware,30,8,4,0.00788148130924297,1.0,0.968529521421736
93,ControlAware,30,8,5,0.008098280950490004,1.0,0.9689323664734576
93,ControlAware,30,8,6,0.008203964829606615,1.0,0.968484568446861
93,ControlAware,30,8,7,0.008335784319036893,1.0,0.9687408060535436
93,ControlAware,30,8,8,0.008495541310238547,1.0,0.968385323545954
93,ControlAware,30,8,9,0.008228354877705141,1.0,0.9685873381693326
93,ControlAware,30,inf,0,0.007899504018847038,1.0,0.9686908506553672
93,ControlAware,100,2,0,0.008816341130677093,1.0,0.968229102503661
93,ControlAware,100,2,1,0.008431417566001317,1.0,0.9687240289510548
93,ControlAware,100,2,2,0.008001304057205172,1.0,0.9686745361796244
93,ControlAware,100,2,3,0.008302835409754657,1.0,0.9685840844139626
93,ControlAware,100,2,4,0.007929281811227026,1.0,0.9689980752193332
93,ControlAware,100,2,5,0.008351091006588108,1.0,0.9685005540474736
93,ControlAware,100,2,6,0.0077718311647459225,1.0,0.9687894159415243
93,ControlAware,100,2,7,0.008294737997887148,1.0,0.968750066866524
93,ControlAware,100,2,8,0.008447692957842054,1.0,0.9682584994946692
93,ControlAware,100,2,9,0.008303255510761146,1.0,0.9686090025984032
93,ControlAware,100,4,0,0.007963048629956369,1.0,0.968646773919548
93,ControlAware,100,4,1,0.008327414792769487,1.0,0.9684892129515624
93,ControlAware,100,4,2,0.0077143566101342195,1.0,0.9687894172472544
93,ControlAware,100,4,3,0.007796179801967329,1.0,0.969028909375234
93,ControlAware,100,4,4,0.0076979791858707266,1.0,0.9688344041958642
93,ControlAware,100,4,5,0.008115885821038784,1.0,0.968555805714748
93,ControlAware,100,4,6,0.0077785185157384,1.0,0.9687032151167368
93,ControlAware,100,4,7,0.007653389605616634,1.0,0.9687913413524306
93,ControlAware,100,4,8,0.008091134854815942,1.0,0.9684641181339916
93,ControlAware,100,4,9,0.008436391853181775,1.0,0.9682966520672954
93,ControlAware,100,8,0,0.007966816171625613,1.0,0.9685111155357452
93,ControlAware,100,8,1,0.007903551655123141,1.0,0.968662023050716
93,ControlAware,100,8,2,0.007825100698736707,1.0,0.968675617736138
93,ControlAware,100,8,3,0.007827320124172116,1.0,0.9687279403468064
93,ControlAware,100,8,4,0.007924988024379048,1.0,0.9685944853145432
93,ControlAware,100,8,5,0.0077624267636529284,1.0,0.9687889544174688
93,ControlAware,100,8,6,0.00804767910315942,1.0,0.9686046529436984
93,ControlAware,100,8,7,0.00793829031707255,1.0,0.968619180910852
93,ControlAware,100,8,8,0.0077910818847895125,1.0,0.9687228509577872
93,ControlAware,100,8,9,0.008000696623574083,1.0,0.9685385173582772
93,ControlAware,100,inf,0,0.007855706985820735,1.0,0.9687023998016048
93,Isotropic,10,2,0,0.012827395538336936,1.0,0.970500849434758
93,Isotropic,10,2,1,0.017485938056572132,1.0,0.969561006829166
93,Isotropic,10,2,2,0.01970576744833985,1.0,0.9684658009649044
93,Isotropic,10,2,3,0.02216903088519392,1.0,0.9730662736542532
93,Isotropic,10,2,4,0.022430882247108267,1.0,0.9697022204529998
93,Isotropic,10,2,5,0.022558894506179636,1.0,0.9623201339703904
93,Isotropic,10,2,6,0.027772563309364427,1.0,0.9710977808321356
93,Isotropic,10,2,7,0.023458039379607935,1.0,0.9708312713786847
93,Isotropic,10,2,8,0.01890482427725511,1.0,0.969394829305496
93,Isotropic,10,2,9,0.008469963349334643,1.0,0.9687193371662812
93,Isotropic,10,4,0,0.017530908200264567,1.0,0.9667132835711478
93,Isotropic,10,4,1,0.01581442561578098,1.0,0.9686795154175962
93,Isotropic,10,4,2,0.013814734079176308,1.0,0.970139121886856
93,Isotropic,10,4,3,0.01182800235606726,1.0,0.9691584101584134
93,Isotropic,10,4,4,0.01752561777295192,1.0,0.9710967263311028
93,Isotropic,10,4,5,0.02196248590327883,1.0,0.965397724700608
93,Isotropic,10,4,6,0.02176079705403223,1.0,0.9683684880219032
93,Isotropic,10,4,7,0.014054170333548418,1.0,0.9653050237326206
93,Isotropic,10,4,8,0.011520982637988335,1.0,0.96873432606161
93,Isotropic,10,4,9,0.020370194101485998,1.0,0.963392932817724
93,Isotropic,10,8,0,0.007906797230790137,1.0,0.969000615954966
93,Isotropic,10,8,1,0.010660713397406364,1.0,0.9670877361600771
93,Isotropic,10,8,2,0.014991423348224826,1.0,0.9644072299461594
93,Isotropic,10,8,3,0.012741785626171303,1.0,0.9677178802189592
93,Isotropic,10,8,4,0.011656741623097914,1.0,0.96734516890898
93,Isotropic,10,8,5,0.011344267015731536,1.0,0.967086271376604
93,Isotropic,10,8,6,0.009011711812237106,1.0,0.968293132226158
93,Isotropic,10,8,7,0.01101479662865162,1.0,0.969179190666822
93,Isotropic,10,8,8,0.010543808709866672,1.0,0.9699011855907842
93,Isotropic,10,8,9,0.010001901410729874,1.0,0.9681532356409284
93,Isotropic,10,inf,0,0.00786024131842745,1.0,0.9685771305772076
93,Isotropic,30,2,0,0.010431028641155722,1.0,0.9685911038191
93,Isotropic,30,2,1,0.013578075373948837,1.0,0.969079383870722
93,Isotropic,30,2,2,0.012151972926301676,1.0,0.9663784191855488
93,Isotropic,30,2,3,0.008533585145430633,1.0,0.969550695449991
93,Isotropic,30,2,4,0.01118596496520404,1.0,0.9697311202328304
93,Isotropic,30,2,5,0.012791570304217154,1.0,0.9668175132681353
93,Isotropic,30,2,6,0.012997748003625789,1.0,0.967979614295894
93,Isotropic,30,2,7,0.014623685648146015,1.0,0.966659540232628
93,Isotropic,30,2,8,0.00927458236155268,1.0,0.9692629456250198
93,Isotropic,30,2,9,0.010115348404354888,1.0,0.967627004305981
93,Isotropic,30,4,0,0.00821666705211012,1.0,0.9689583768187436
93,Isotropic,30,4,1,0.008172925717505185,1.0,0.969177077477358
93,Isotropic,30,4,2,0.009447237105140754,1.0,0.9689172615844848
93,Isotropic,30,4,3,0.0076764377079102,1.0,0.969188058149728
93,Isotropic,30,4,4,0.007796028781569075,1.0,0.9692322730949614
93,Isotropic,30,4,5,0.009060667491514051,1.0,0.9685481341174662
93,Isotropic,30,4,6,0.010863996728398878,1.0,0.967793811766818
93,Isotropic,30,4,7,0.008886538475311343,1.0,0.9689007198805102
93,Isotropic,30,4,8,0.007756562057583952,1.0,0.9697234428827798
93,Isotropic,30,4,9,0.008625878115057347,1.0,0.9686191089152616
93,Isotropic,30,8,0,0.008084283536560367,1.0,0.9690814089213926
93,Isotropic,30,8,1,0.009117629465555522,1.0,0.9684455540937512
93,Isotropic,30,8,2,0.008196942651590136,1.0,0.9685107954489592
93,Isotropic,30,8,3,0.007786595132752003,1.0,0.9692372034233634
93,Isotropic,30,8,4,0.007932389476899988,1.0,0.9684481704677904
93,Isotropic,30,8,5,0.008231972565210839,1.0,0.9689388150887884
93,Isotropic,30,8,6,0.00828018670006569,1.0,0.9683745912677392
93,Isotropic,30,8,7,0.008512429975244783,1.0,0.9687757546977624
93,Isotropic,30,8,8,0.00855952229714806,1.0,0.9683271912085408
93,Isotropic,30,8,9,0.008330063474923318,1.0,0.9685966312642376
93,Isotropic,30,inf,0,0.007899504018847038,1.0,0.9686908506553672
93,Isotropic,100,2,0,0.009228424093109817,1.0,0.9681381639626758
93,Isotropic,100,2,1,0.00862679128805048,1.0,0.9687343163357862
93,Isotropic,100,2,2,0.008004247348000907,1.0,0.9686646172270648
93,Isotropic,100,2,3,0.008344026267803539,1.0,0.9685050762101516
93,Isotropic,100,2,4,0.008078414530593984,1.0,0.9690557193792912
93,Isotropic,100,2,5,0.008527094991122362,1.0,0.9684538357805852
93,Isotropic,100,2,6,0.007707864161701793,1.0,0.9688091426711608
93,Isotropic,100,2,7,0.008489568279739262,1.0,0.9687225421821828
93,Isotropic,100,2,8,0.008603412596104736,1.0,0.9681534316190984
93,Isotropic,100,2,9,0.008407577220397285,1.0,0.9685729218482124
93,Isotropic,100,4,0,0.008014321267990203,1.0,0.9686014523320128
93,Isotropic,100,4,1,0.008433526885647084,1.0,0.9684246736433868
93,Isotropic,100,4,2,0.007693286664573865,1.0,0.9688256984996112
93,Isotropic,100,4,3,0.007851040773676538,1.0,0.9691134060772406
93,Isotropic,100,4,4,0.007643355990616823,1.0,0.9688518298271326
93,Isotropic,100,4,5,0.008220207974144331,1.0,0.9685469639497444
93,Isotropic,100,4,6,0.007754961158183406,1.0,0.9686954520679354
93,Isotropic,100,4,7,0.007643244853305675,1.0,0.9688143553153188
93,Isotropic,100,4,8,0.00813098459134041,1.0,0.9684227958710606
93,Isotropic,100,4,9,0.00861735798345988,1.0,0.9681986793368929
93,Isotropic,100,8,0,0.00801383735825768,1.0,0.968457182340769
93,Isotropic,100,8,1,0.007899566212165095,1.0,0.9686678484861996
93,Isotropic,100,8,2,0.0078129115455144,1.0,0.9686856446096048
93,Isotropic,100,8,3,0.007824764272976523,1.0,0.9687373765291366
93,Isotropic,100,8,4,0.007934881970448797,1.0,0.9685722634439148
93,Isotropic,100,8,5,0.0077526336373598265,1.0,0.9688083819388996
93,Isotropic,100,8,6,0.008104002449298773,1.0,0.9685725735731956
93,Isotropic,100,8,7,0.00797329310834136,1.0,0.9686089148452822
93,Isotropic,100,8,8,0.007770721001420576,1.0,0.9687172297750632
93,Isotropic,100,8,9,0.008039400147100013,1.0,0.9684849288466904
93,Isotropic,100,inf,0,0.007855706985820735,1.0,0.9687023998016048
94,ControlAware,10,2,0,0.009781426282690507,1.0,0.96959853678818
94,ControlAware,10,2,1,0.027004093523587826,1.0,0.9659169559329503
94,ControlAware,10,2,2,0.010486335401779134,1.0,0.9703410214173924
94,ControlAware,10,2,3,0.026635337816150722,1.0,0.9731204763928036
94,ControlAware,10,2,4,0.021347009923327047,1.0,0.9659960987927074
94,ControlAware,10,2,5,0.014878285106748927,1.0,0.9716302807940448
94,ControlAware,10,2,6,0.01806384113849684,1.0,0.966681188890494
94,ControlAware,10,2,7,0.02651698874428749,1.0,0.9662642235560708
94,ControlAware,10,2,8,0.015004907003257144,1.0,0.9687532430296742
94,ControlAware,10,2,9,0.02504202327329363,1.0,0.968085084308314
94,ControlAware,10,4,0,0.010945451406270434,1.0,0.9689837103573632
94,ControlAware,10,4,1,0.01102551639827049,1.0,0.9706495007462876
94,ControlAware,10,4,2,0.011402651388689287,1.0,0.968521531373036
94,ControlAware,10,4,3,0.015081205021814202,1.0,0.9662483524400932
94,ControlAware,10,4,4,0.011036083394887385,1.0,0.9686421972050356
94,ControlAware,10,4,5,0.013119716460019294,1.0,0.9668348464942366
94,ControlAware,10,4,6,0.016459850321956092,1.0,0.970818749481198
94,ControlAware,10,4,7,0.011618093208262932,1.0,0.9699890021896268
94,ControlAware,10,4,8,0.02326078456951946,1.0,0.9659385523820262
94,ControlAware,10,4,9,0.008291769437882067,1.0,0.9693832589408584
94,ControlAware,10,8,0,0.012908745493279366,1.0,0.969796552161373
94,ControlAware,10,8,1,0.008116822514870009,1.0,0.9696839711361254
94,ControlAware,10,8,2,0.007236399458069244,1.0,0.9692224202891132
94,ControlAware,10,8,3,0.011478152125784482,1.0,0.9696082815118604
94,ControlAware,10,8,4,0.013405961365343876,1.0,0.9696866046229792
94,ControlAware,10,8,5,0.00802449411124148,1.0,0.9686954052649716
94,ControlAware,10,8,6,0.008530538251597001,1.0,0.969318897679398
94,ControlAware,10,8,7,0.01159350827459859,1.0,0.9691687292104888
94,ControlAware,10,8,8,0.017656003384724093,1.0,0.9689014889643578
94,ControlAware,10,8,9,0.009166360554682205,1.0,0.9700473993716676
94,ControlAware,10,inf,0,0.007654182465607833,1.0,0.9690871989439102
94,ControlAware,30,2,0,0.012137637005474338,1.0,0.9661946802932994
94,ControlAware,30,2,1,0.00969282522860044,1.0,0.968604888810304
94,ControlAware,30,2,2,0.00990841798065396,1.0,0.9680780465637454
94,ControlAware,30,2,3,0.011529791344490264,1.0,0.9669280887514992
94,ControlAware,30,2,4,0.008387195385922322,1.0,0.9699219727450964
94,ControlAware,30,2,5,0.013365750394407162,1.0,0.9675309617808732
94,ControlAware,30,2,6,0.00973512515906365,1.0,0.9689488256959654
94,ControlAware,30,2,7,0.007865256989750723,1.0,0.9686909249929744
94,ControlAware,30,2,8,0.009218255129258779,1.0,0.9684172237135776
94,ControlAware,30,2,9,0.01027272780010711,1.0,0.9699230853219069
94,ControlAware,30,4,0,0.007342688253391885,1.0,0.9691279216567572
94,ControlAware,30,4,1,0.008417223359131578,1.0,0.968738864779505
94,ControlAware,30,4,2,0.007780295323772257,1.0,0.9692899920581078
94,ControlAware,30,4,3,0.008451883633073337,1.0,0.9688920005155306
94,ControlAware,30,4,4,0.00851430071818544,1.0,0.9696606579403566
94,ControlAware,30,4,5,0.010270465225222155,1.0,0.9682242658878376
94,ControlAware,30,4,6,0.007647287473277669,1.0,0.969214149074308
94,ControlAware,30,4,7,0.008472182385896991,1.0,0.9689982091468036
94,ControlAware,30,4,8,0.008972377067153649,1.0,0.9680486769095236
94,ControlAware,30,4,9,0.010465939596346454,1.0,0.9682145011753894
94,ControlAware,30,8,0,0.007490355766582685,1.0,0.9687120172620411
94,ControlAware,30,8,1,0.0075383419932641745,1.0,0.9689400150299738
94,ControlAware,30,8,2,0.007459781099885085,1.0,0.9690707672023255
94,ControlAware,30,8,3,0.008068664443037978,1.0,0.9687245389516056
94,ControlAware,30,8,4,0.00824104930294081,1.0,0.9686535305479776
94,ControlAware,30,8,5,0.008274387232851375,1.0,0.9685330824353984
94,ControlAware,30,8,6,0.007368878650159978,1.0,0.9688851486422054
94,ControlAware,30,8,7,0.007821935037667411,1.0,0.9686224085993668
94,ControlAware,30,8,8,0.007234015191145022,1.0,0.96894159848719
94,ControlAware,30,8,9,0.008003047305468036,1.0,0.9689602297244456
94,ControlAware,30,inf,0,0.007790147398970103,1.0,0.968831530104246
94,ControlAware,100,2,0,0.007912810663414602,1.0,0.9689232361028216
94,ControlAware,100,2,1,0.007495925085949165,1.0,0.9688131763236828
94,ControlAware,100,2,2,0.008217559424847604,1.0,0.9684814501834872
