seed,gamma,low,high,severity,method,tracking,steering_rms,peak_steering_rate,feasible,worst_family,rho
26,0.0,10,30,moderate,M3,0.026442300655743236,0.7687684670719158,2.1141703903278795,1.0,0.02673304740088742,0.9636500946940127
26,0.0,10,30,moderate,M4,0.0264708844040318,0.7687697920081661,2.11396194506449,1.0,0.02726703315406305,0.9638836595813336
26,0.0,10,30,near_linear,M1,0.01723972702385037,0.38238160871064353,1.052208226387081,1.0,0.017501707009213,0.9614720558620647
26,0.0,10,30,near_linear,M2,0.017248114002799606,0.3823819858931551,1.052115070730006,1.0,0.01778491240186628,0.961748624267498
26,0.0,10,30,near_linear,M3,0.012660655227552116,0.38225865630682265,1.0569913013948244,1.0,0.012804098460987004,0.9636500946940127
26,0.0,10,30,near_linear,M4,0.012674815692392975,0.3822593512394527,1.056883693016434,1.0,0.01305426642592364,0.9638836595813336
26,0.0,10,30,strong,M1,0.056881974681293544,1.1645821374807552,3.155900911213977,1.0,0.0577392454549852,0.9614720558620647
26,0.0,10,30,strong,M2,0.05690420720516123,1.1645826982953873,3.1556306448414877,1.0,0.05869754814877191,0.961748624267498
26,0.0,10,30,strong,M3,0.0437295767409116,1.164090121965302,3.169846906203362,1.0,0.0442003631199045,0.9636500946940127
26,0.0,10,30,strong,M4,0.04377469120536017,1.1640919566240078,3.1695391808155096,1.0,0.0451140390056464,0.9638836595813336
26,0.0,15,25,moderate,M1,0.029927213927009023,0.7679130567005988,1.9272996034355028,1.0,0.030253823905524314,0.9541731063269892
26,0.0,15,25,moderate,M2,0.029955435350472237,0.7679148722604607,1.9270580263691417,1.0,0.03081521317367649,0.9544911119471774
26,0.0,15,25,moderate,M3,0.027575263170365846,0.7677106450525686,1.931096784243276,1.0,0.027709815469684762,0.9561149383398873
26,0.0,15,25,moderate,M4,0.027607070931788647,0.7677128071899907,1.930842748316545,1.0,0.0282843740269912,0.9564614123501212
26,0.0,15,25,near_linear,M1,0.0144345070287144,0.38204949094937396,0.96250524744418,1.0,0.014592954263739927,0.9541731063269892
26,0.0,15,25,near_linear,M2,0.014448642752973907,0.3820504134504527,0.962386460913092,1.0,0.014863181598985899,0.9544911119471774
26,0.0,15,25,near_linear,M3,0.01323152757412151,0.3819537253835269,0.9644219028653576,1.0,0.01329492118106549,0.9561149383398873
26,0.0,15,25,near_linear,M4,0.013247221995245393,0.3819548101578288,0.964295799481464,1.0,0.013569879990618632,0.9564614123501212
26,0.0,15,25,strong,M1,0.04843272297767566,1.1618550959013478,2.892202702555564,1.0,0.048957210750310995,0.9541731063269892
26,0.0,15,25,strong,M2,0.04847549384421725,1.1618577534380692,2.8918355199244554,1.0,0.0498709561630636,0.9544911119471774
26,0.0,15,25,strong,M3,0.04500755062125359,1.1615212860852289,2.8978701316745354,1.0,0.04524500475421415,0.9561149383398873
26,0.0,15,25,strong,M4,0.04505702857076142,1.1615245263840959,2.897481569486056,1.0,0.04618619112474714,0.9564614123501212
26,0.0,18,22,moderate,M1,0.028477676477191027,0.7729013923549526,1.9340420762399064,1.0,0.028651525122231403,0.9488622413768244
26,0.0,18,22,moderate,M2,0.0285098701352507,0.772903848427283,1.9335178876266703,1.0,0.029215542325178652,0.9490610454837606
26,0.0,18,22,moderate,M3,0.028130793376486884,0.7728034949413198,1.936549302041766,1.0,0.028205791304404926,0.950120297437304
26,0.0,18,22,moderate,M4,0.02816368462803406,0.7728060885686417,1.9360052791746616,1.0,0.028786578322396793,0.9502657987558376
26,0.0,18,22,near_linear,M1,0.013702981993494321,0.38466031441868187,0.9676900245030116,1.0,0.013786012082919163,0.9488622413768244
26,0.0,18,22,near_linear,M2,0.013718926546862475,0.3846615376591344,0.9674349417330852,1.0,0.014057458927923023,0.9490610454837606
26,0.0,18,22,near_linear,M3,0.013526742193336163,0.38461310365242046,0.9689129967980552,1.0,0.013560089269343073,0.950120297437304
26,0.0,18,22,near_linear,M4,0.013542952675907159,0.3846143927250171,0.9686480866083018,1.0,0.0138396705348549,0.9502657987558376
26,0.0,18,22,strong,M1,0.0461454438672724,1.168771548598788,2.8836885047028544,1.0,0.046437087011418667,0.9488622413768244
26,0.0,18,22,strong,M2,0.04619498051910674,1.1687752753668963,2.8828069795312965,1.0,0.047351340782825546,0.9490610454837606
26,0.0,18,22,strong,M3,0.045627331367718266,1.1686150751315463,2.887425596969091,1.0,0.04577350762350559,0.950120297437304
26,0.0,18,22,strong,M4,0.045678354019370294,1.1686190245332357,2.886514625151717,1.0,0.04671358040343491,0.9502657987558376
26,0.5,10,30,moderate,M1,0.03665169210339269,0.7918847418504822,2.1870527313218404,1.0,0.04041206292912281,0.9629118430890146
26,0.5,10,30,moderate,M2,0.035881111909112244,0.7918981468651923,2.189672205817785,1.0,0.03693006162339283,0.9636579531386048
26,0.5,10,30,moderate,M3,0.028149372010607104,0.7915891832287067,2.196927403573,1.0,0.030836521551937935,0.964964157182889
26,0.5,10,30,moderate,M4,0.026959205932428013,0.7916086297559096,2.19974321291318,1.0,0.02824347039990792,0.9655785067282818
26,0.5,10,30,near_linear,M1,0.017815564135920784,0.39356857446007726,1.091836588285496,1.0,0.019596647049451334,0.9629118430890146
26,0.5,10,30,near_linear,M2,0.017451356718927287,0.3935748884045219,1.0931368929282186,1.0,0.017929207166240694,0.9636579531386048
26,0.5,10,30,near_linear,M3,0.013490036887991294,0.39343685306226334,1.096749776068422,1.0,0.014763812795022153,0.964964157182889
26,0.5,10,30,near_linear,M4,0.012909396849449806,0.39344587758915067,1.0981496316225865,1.0,0.01353556918383356,0.9655785067282818
26,0.5,10,30,strong,M1,0.05882828135758515,1.2001399220873539,3.288729176243636,1.0,0.06511646197027403,0.9629118430890146
26,0.5,10,30,strong,M2,0.057579860648289974,1.2001642095268836,3.292615322338704,1.0,0.05944489674891333,0.9636579531386048
26,0.5,10,30,strong,M3,0.04639094013929889,1.1996088271887235,3.3034726732512776,1.0,0.050972099073941395,0.964964157182889
26,0.5,10,30,strong,M4,0.04457669009848066,1.1996439192703738,3.3076471347734797,1.0,0.04663968157415869,0.9655785067282818
26,0.5,15,25,moderate,M1,0.03129127746755019,0.7898410366120525,2.0496953798010256,1.0,0.034465170569163,0.9557719725321095
26,0.5,15,25,moderate,M2,0.030406936293634383,0.7898642576862525,2.055622956216234,1.0,0.031833759710418984,0.9568602486099717
26,0.5,15,25,moderate,M3,0.029112876859203354,0.7896282944090738,2.055747873771821,1.0,0.03154093145494386,0.9576569931924392
26,0.5,15,25,moderate,M4,0.028091162469336146,0.7896543813549622,2.062365616432119,1.0,0.029418287195443996,0.958547301966973
26,0.5,15,25,near_linear,M1,0.015098108606477733,0.39281649588434586,1.021554283941169,1.0,0.016608122591014865,0.9557719725321095
26,0.5,15,25,near_linear,M2,0.01466723921120359,0.39282755294881166,1.0243188842059714,1.0,0.015346854851823357,0.9568602486099717
26,0.5,15,25,near_linear,M3,0.01398411114612979,0.3927159973029694,1.0245303174564049,1.0,0.015130070409520963,0.9576569931924392
26,0.5,15,25,near_linear,M4,0.013480776032950215,0.39272839508013574,1.027691684659137,1.0,0.014121609967688476,0.958547301966973
26,0.5,15,25,strong,M1,0.05057044754868947,1.1958284272337354,3.07885135890492,1.0,0.055841880088111105,0.9557719725321095
26,0.5,15,25,strong,M2,0.0492018925131479,1.195867512736598,3.088094584021294,1.0,0.05155435061757293,0.9568602486099717
26,0.5,15,25,strong,M3,0.047391993956195505,1.1954764429284503,3.0879575231762355,1.0,0.05151270657976411,0.9576569931924392
26,0.5,15,25,strong,M4,0.045839253865881634,1.1955203460068087,3.098379786687928,1.0,0.04798718544572888,0.958547301966973
26,0.5,18,22,moderate,M1,0.029898761840406345,0.7942519269043153,2.054357651413652,1.0,0.03260210683942853,0.9500514425190824
26,0.5,18,22,moderate,M2,0.028981589446246073,0.7942804539095625,2.060760858001273,1.0,0.03046507088105706,0.9515912437649392
26,0.5,18,22,moderate,M3,0.02958810205541771,0.7941498093578866,2.056935311945341,1.0,0.03192445683819475,0.951346807206952
26,0.5,18,22,moderate,M4,0.028647327602863724,0.7941794461098403,2.063673032857209,1.0,0.030018675663611764,0.9526761293290044
26,0.5,18,22,near_linear,M1,0.014399585035555185,0.3951544017396383,1.0245723237424809,1.0,0.015683982518069312,0.9500514425190824
26,0.5,18,22,near_linear,M2,0.013947217512177593,0.39516805083795153,1.027622731130957,1.0,0.014662013500525347,0.9515912437649392
26,0.5,18,22,near_linear,M3,0.01424170000419379,0.3951052041359391,1.025865003401175,1.0,0.01534405447834317,0.951346807206952
26,0.5,18,22,near_linear,M4,0.013776782539578411,0.39511938361663707,1.0290501839877964,1.0,0.014437759870143113,0.9526761293290044
26,0.5,18,22,strong,M1,0.04834621825353109,1.2017887423505207,3.0831924477990658,1.0,0.05285203402462167,0.9500514425190824
26,0.5,18,22,strong,M2,0.04695139865289988,1.2018358972682377,3.0934446214631053,1.0,0.04934955166039104,0.9515912437649392
26,0.5,18,22,strong,M3,0.04788169420251243,1.2016252151272098,3.0871470203635325,1.0,0.05183264109813679,0.951346807206952
26,0.5,18,22,strong,M4,0.04645478822924072,1.201674168645418,3.097811434162142,1.0,0.04867419687480432,0.9526761293290044
26,1.0,10,30,moderate,M1,0.039906045911130505,0.8138385454065549,2.291368641985452,1.0,0.04762520712373514,0.9639667539838436
26,1.0,10,30,moderate,M2,0.03624876680767327,0.8138403251479229,2.2982378010537303,1.0,0.03724879747290328,0.966101627844948
26,1.0,10,30,moderate,M3,0.03225082373686037,0.813505507165642,2.3021800984214225,1.0,0.03752499417698912,0.9662283205137644
26,1.0,10,30,moderate,M4,0.027342110471793843,0.8135374364635889,2.3089786663452805,1.0,0.029068520138690605,0.9678075110818734
26,1.0,10,30,near_linear,M1,0.01936882746816529,0.4043050542900101,1.1424463922755437,1.0,0.023028840121458356,0.9639667539838436
26,1.0,10,30,near_linear,M2,0.01763482534525393,0.4043056631897115,1.1458526341844817,1.0,0.018060545603793318,0.966101627844948
26,1.0,10,30,near_linear,M3,0.0154822300931056,0.4041568239073659,1.1478017029801686,1.0,0.01797350040847031,0.9662283205137644
26,1.0,10,30,near_linear,M4,0.013095229949039318,0.40417098277808944,1.151261886351976,1.0,0.013945681322355897,0.9678075110818734
26,1.0,10,30,strong,M1,0.06405349771236377,1.2344449164468079,3.4543047583065785,1.0,0.07693456403476953,0.9639667539838436
26,1.0,10,30,strong,M2,0.058142513916401496,1.2344588059327188,3.46458285831673,1.0,0.06009207329249013,0.966101627844948
26,1.0,10,30,strong,M3,0.052771953304834036,1.233843189529128,3.4706540049328085,1.0,0.061788078299888936,0.9662283205137644
26,1.0,10,30,strong,M4,0.04519514706388815,1.2339108798300713,3.480758996540032,1.0,0.04790908003389644,0.9678075110818734
26,1.0,15,25,moderate,M1,0.03458202623141749,0.8108054817017317,2.2207482955108264,1.0,0.04072887014304712,0.956596505429224
26,1.0,15,25,moderate,M2,0.030780649367050605,0.810866525090772,2.234620792179167,1.0,0.032732632466962876,0.9596684032256232
26,1.0,15,25,moderate,M3,0.03265879322301882,0.8105728733800689,2.2269471588326897,1.0,0.037207666388097686,0.9588241022362928
26,1.0,15,25,moderate,M4,0.028472535405437358,0.810649104598732,2.2425684875793275,1.0,0.030387692747418836,0.9611248018176122
26,1.0,15,25,near_linear,M1,0.01669924719397458,0.40310112459317565,1.1025333975157936,1.0,0.019617157485793256,0.956596505429224
26,1.0,15,25,near_linear,M2,0.01485092776900643,0.40313013965214584,1.1091071880168413,1.0,0.015776041606973594,0.9596684032256232
26,1.0,15,25,near_linear,M3,0.015720178112472203,0.40299138169723486,1.1055550351584935,1.0,0.01785426259164132,0.9588241022362928
26,1.0,15,25,near_linear,M4,0.013666070140574527,0.40302753233610844,1.1129913097382322,1.0,0.01459537099240118,0.9611248018176122
26,1.0,15,25,strong,M1,0.05570474251840782,1.228379241683706,3.364714091532212,1.0,0.0659507804407513,0.956596505429224
26,1.0,15,25,strong,M2,0.0497857356255623,1.2284846578174375,3.386569175352724,1.0,0.05302414323074925,0.9596684032256232
26,1.0,15,25,strong,M3,0.052873337300384154,1.227993224996951,3.3742580159415523,1.0,0.06066315653688709,0.9588241022362928
26,1.0,15,25,strong,M4,0.04644748949692151,1.2281240055660332,3.3987488230638387,1.0,0.04951477376926649,0.9611248018176122
26,1.0,18,22,moderate,M1,0.03315084155797072,0.8146150494597565,2.2143295912142693,1.0,0.038168455009415445,0.950110693550242
26,1.0,18,22,moderate,M2,0.02936327597920219,0.8147080378358773,2.2294923111604388,1.0,0.03156038488181527,0.9546773689914514
26,1.0,18,22,moderate,M3,0.032873466001016226,0.8145047350497155,2.216998359657965,1.0,0.03713832783881068,0.9518397616714148
26,1.0,18,22,moderate,M4,0.029034379591054905,0.8146037668718875,2.232901175273708,1.0,0.031087030613580348,0.9555878301313168
26,1.0,18,22,near_linear,M1,0.015994868343323983,0.40515614244092346,1.1006877235095942,1.0,0.01836635286616043,0.950110693550242
26,1.0,18,22,near_linear,M2,0.014133464051114104,0.4052006547427832,1.1078784865413394,1.0,0.01519375352482997,0.9546773689914514
26,1.0,18,22,near_linear,M3,0.015854819068816355,0.40510303712009943,1.101991510790874,1.0,0.01785244327356118,0.9518397616714148
26,1.0,18,22,near_linear,M4,0.013965021800215563,0.4051504482137801,1.109553339974883,1.0,0.014958034354114401,0.9555878301313168
26,1.0,18,22,strong,M1,0.053362932311096296,1.233331390236109,3.347795774041744,1.0,0.06179892240322961,0.950110693550242
26,1.0,18,22,strong,M2,0.047553680114847806,1.2334862516529137,3.371837587715809,1.0,0.051089728468827846,0.9546773689914514
26,1.0,18,22,strong,M3,0.052944566414922116,1.233154464940189,3.3518095925554388,1.0,0.06024293488881086,0.9518397616714148
26,1.0,18,22,strong,M4,0.04706884266219666,1.2333190669352547,3.377063854066126,1.0,0.050364026276909384,0.9555878301313168
26,1.5,10,30,moderate,M1,0.045306546105637384,0.8352228814228612,2.424087099124091,1.0,0.05653828847409302,0.9642565231257242
26,1.5,10,30,moderate,M2,0.036571318197465015,0.8351991217081822,2.444897217580878,1.0,0.037514225805662146,0.968254984914212
26,1.5,10,30,moderate,M3,0.03831442059928914,0.8348395071891781,2.4352371073043546,1.0,0.04593153744160474,0.96716367599541
26,1.5,10,30,moderate,M4,0.02763534097082288,0.8348842213214652,2.461284443063379,1.0,0.029758168948846066,0.9697698015131032
26,1.5,10,30,near_linear,M1,0.021963744845886552,0.4147507267284819,1.19588114732393,1.0,0.02728327417594352,0.9642565231257242
26,1.5,10,30,near_linear,M2,0.017800741172909543,0.41473753800221286,1.20565607021115,1.0,0.018170695886114908,0.968254984914212
26,1.5,10,30,near_linear,M3,0.018425007031203137,0.41458013895020557,1.201386774613928,1.0,0.022007084867197893,0.96716367599541
26,1.5,10,30,near_linear,M4,0.013239633335757919,0.41459778741254644,1.213711946540472,1.0,0.014291978873629603,0.9697698015131032
26,1.5,10,30,strong,M1,0.07264376672224457,1.2679635859484597,3.721904432136323,1.0,0.09142099214128668,0.9642565231257242
26,1.5,10,30,strong,M2,0.05860165444410067,1.2679591269982684,3.755654590723176,1.0,0.06062041349938204,0.968254984914212
26,1.5,10,30,strong,M3,0.062280361106562106,1.2672681080669028,3.7393634204860873,1.0,0.0753217842548082,0.96716367599541
26,1.5,10,30,strong,M4,0.045656313379978226,1.267385565348063,3.7810121829080994,1.0,0.04895015826622665,0.9697698015131032
26,1.5,15,25,moderate,M1,0.0397023835875178,0.8311366818560242,2.3917911794214977,1.0,0.04818164271583831,0.9550608040651954
26,1.5,15,25,moderate,M2,0.03108630524263992,0.8312521545987173,2.415464936494704,1.0,0.03350918983318117,0.9621407722154576
26,1.5,15,25,moderate,M3,0.03793673471913187,0.8308752914200372,2.397980065485893,1.0,0.044162309308423915,0.9592611660266016
26,1.5,15,25,moderate,M4,0.02876581010059418,0.8310273325204832,2.424592000778916,1.0,0.03120234606636654,0.9634177460580032
26,1.5,15,25,near_linear,M1,0.01919363144442804,0.4130679842492521,1.1835182034125016,1.0,0.023201387274522606,0.9550608040651954
26,1.5,15,25,near_linear,M2,0.01500416360925018,0.413121998174198,1.194746682646409,1.0,0.016148847284849215,0.9621407722154576
26,1.5,15,25,near_linear,M3,0.01829907435442315,0.4129447256542045,1.1865976336403472,1.0,0.021199976342139288,0.9592611660266016
26,1.5,15,25,near_linear,M4,0.013809963356762657,0.41301598377523385,1.1992740966257902,1.0,0.014995615380267384,0.9634177460580032
26,1.5,15,25,strong,M1,0.0636982432079337,1.2600029700975621,3.650909389269127,1.0,0.07792077228477495,0.9550608040651954
26,1.5,15,25,strong,M2,0.050244278027040096,1.2602102939374726,3.688973503939949,1.0,0.05428050082076103,0.9621407722154576
26,1.5,15,25,strong,M3,0.06108300886183263,1.2595684285417508,3.660549274697164,1.0,0.07183244122211978,0.9592611660266016
26,1.5,15,25,strong,M4,0.04690635855294426,1.2598364699767584,3.703123110119108,1.0,0.050786558437762426,0.9634177460580032
26,1.5,18,22,moderate,M1,0.03804339459536359,0.8343218503242258,2.375293247035968,1.0,0.04470874839235427,0.9529552559858132
26,1.5,18,22,moderate,M2,0.029667115159344344,0.8345143561333155,2.4009452798614523,1.0,0.03250635510919358,0.9574119834066946
26,1.5,18,22,moderate,M3,0.03776995758779352,0.8341993034461521,2.377999206271613,1.0,0.04340250331413321,0.953812737922032
26,1.5,18,22,moderate,M4,0.029338373223910096,0.8344067505244076,2.404915029093482,1.0,0.03199915814251282,0.9581932863431508
26,1.5,18,22,near_linear,M1,0.018390973348899727,0.41483014465359735,1.1772097342327457,1.0,0.021518807367074802,0.9529552559858132
26,1.5,18,22,near_linear,M2,0.0142833737979863,0.4149216836504997,1.1894616300844345,1.0,0.015654728523885473,0.9574119834066946
26,1.5,18,22,near_linear,M3,0.018253695007294797,0.41477116650543255,1.1785258900181366,1.0,0.020868786397008187,0.953812737922032
26,1.5,18,22,near_linear,M4,0.014114034065064514,0.41486989367261573,1.191398029069224,1.0,0.015403910048098057,0.9581932863431508
26,1.5,18,22,strong,M1,0.060947393885035644,1.2638990664574619,3.614694617460243,1.0,0.07227279006318595,0.9529552559858132
26,1.5,18,22,strong,M2,0.048022596036201994,1.2642246288098105,3.656046703401127,1.0,0.05258188758778029,0.9574119834066946
26,1.5,18,22,strong,M3,0.060533904115685565,1.2637023974698005,3.618781693660178,1.0,0.07029458794402596,0.953812737922032
26,1.5,18,22,strong,M4,0.04754336393219071,1.264051926290168,3.662064511392098,1.0,0.05179677099945527,0.9581932863431508
27,0.0,10,30,moderate,M1,0.036451179925198945,0.7578585848249904,2.0970190756211258,1.0,0.03799153690704818,0.9621674155645138
27,0.0,10,30,moderate,M2,0.036453494765802494,0.7578602393163698,2.0971455506129977,1.0,0.03760635773091865,0.9620094106625696
27,0.0,10,30,moderate,M3,0.02713057904519822,0.7575882250405476,2.106458345805691,1.0,0.028322122930046493,0.9642683334007214
27,0.0,10,30,moderate,M4,0.02713723062056455,0.7575897725876424,2.1066945266514594,1.0,0.02806085569835825,0.9641451223660448
27,0.0,10,30,near_linear,M1,0.017721575122783505,0.3769195828289056,1.048287364496477,1.0,0.018468413152563815,0.9621674155645138
27,0.0,10,30,near_linear,M2,0.017722882161681337,0.3769203523175617,1.0483513419234922,1.0,0.01828627878664132,0.9620094106625696
27,0.0,10,30,near_linear,M3,0.012996893108934569,0.37679855044420796,1.0530054563823164,1.0,0.013583563228893506,0.9642683334007214
27,0.0,10,30,near_linear,M4,0.013000532077389264,0.3767992707976761,1.0531223563446144,1.0,0.013466499207526222,0.9641451223660448
27,0.0,10,30,strong,M1,0.05850615215237661,1.1470625512498973,3.1448806303994976,1.0,0.06094465452344392,0.9621674155645138
27,0.0,10,30,strong,M2,0.05850909025830536,1.1470653876120116,3.145068648012295,1.0,0.06029910673703928,0.9620094106625696
27,0.0,10,30,strong,M3,0.04483672662803684,1.1465820430159073,3.1588532427447684,1.0,0.046695478800038506,0.9642683334007214
27,0.0,10,30,strong,M4,0.04484520475694323,1.1465846947758165,3.1592047742554303,1.0,0.04622009445554824,0.9641451223660448
27,0.0,15,25,moderate,M1,0.03070465487852332,0.7571969784609698,1.9187815063941065,1.0,0.031899715072197986,0.9548445975840018
27,0.0,15,25,moderate,M2,0.030705135603212842,0.7571985809080628,1.919010939841729,1.0,0.031605646452907844,0.9545969666069312
27,0.0,15,25,moderate,M3,0.028088493134154627,0.7569967093656826,1.9226645433757144,1.0,0.02895527819339454,0.9567999856109656
27,0.0,15,25,moderate,M4,0.02809079984247296,0.7569982593507253,1.9229359066613223,1.0,0.02869950455845692,0.9566018583882484
27,0.0,15,25,near_linear,M1,0.014809567594724002,0.376800291731907,0.958159627168616,1.0,0.015392741541443237,0.9548445975840018
27,0.0,15,25,near_linear,M2,0.014809963005976,0.37680104490629684,0.9582715669826164,1.0,0.015254509680349505,0.9545969666069312
27,0.0,15,25,near_linear,M3,0.013477939584317995,0.37670543012870633,0.9600613486254284,1.0,0.01390088753896102,0.9567999856109656
27,0.0,15,25,near_linear,M4,0.013479320796954544,0.3767061585765321,0.9601941919010404,1.0,0.013782468128350272,0.9566018583882484
27,0.0,15,25,strong,M1,0.04968783042770965,1.1451702486994793,2.880302135818747,1.0,0.05156795010398392,0.9548445975840018
27,0.0,15,25,strong,M2,0.049688011112613034,1.1451729457178177,2.880661618686056,1.0,0.05107168518848643,0.9545969666069312
27,0.0,15,25,strong,M3,0.04585536498220068,1.1448408219410413,2.886044425436501,1.0,0.04723134429827961,0.9567999856109656
27,0.0,15,25,strong,M4,0.04585790006581549,1.1448434315060232,2.886461767741353,1.0,0.04678933053051845,0.9566018583882484
27,0.0,18,22,moderate,M1,0.029068078224140367,0.7624798814823374,1.92200373536044,1.0,0.02998511293581231,0.948958541147994
27,0.0,18,22,moderate,M2,0.029067667341663914,0.7624814528597772,1.9225597292980103,1.0,0.029729170408803716,0.9487528820531568
27,0.0,18,22,moderate,M3,0.028578191751505826,0.7623827770049993,1.924462418199009,1.0,0.029308575276622763,0.9503286586402886
27,0.0,18,22,moderate,M4,0.028578535370957538,0.7623843277313884,1.92507136218386,1.0,0.02906201252632727,0.950011484721232
27,0.0,18,22,near_linear,M1,0.013987220318330038,0.3795490419362292,0.961540279538546,1.0,0.014434997470656503,0.948958541147994
27,0.0,18,22,near_linear,M2,0.013987168439167601,0.37954978364727054,0.9617961978661884,1.0,0.014314959789142127,0.9487528820531568
27,0.0,18,22,near_linear,M3,0.013739726413397182,0.37950218359845017,0.9627705934286857,1.0,0.014094201746612654,0.9503286586402886
27,0.0,18,22,near_linear,M4,0.013740077196807155,0.37950291542998527,0.9630531411947444,1.0,0.013978870703844137,0.950011484721232
27,0.0,18,22,strong,M1,0.047107261432141286,1.1525832113859469,2.866147520342219,1.0,0.048554921253764184,0.948958541147994
27,0.0,18,22,strong,M2,0.047106098330888406,1.1525858363703068,2.867094696268976,1.0,0.0481217809020459,0.9487528820531568
27,0.0,18,22,strong,M3,0.04637521998224371,1.152428213383188,2.8698790014668893,1.0,0.04754536803994561,0.9503286586402886
27,0.0,18,22,strong,M4,0.04637505145388094,1.1524308047845984,2.8709050520903707,1.0,0.047126253572254896,0.950011484721232
27,0.5,10,30,moderate,M1,0.03781426099790845,0.7803958598830109,2.2004158718490943,1.0,0.04153595021817584,0.9627453280332864
27,0.5,10,30,moderate,M2,0.03684272599290273,0.7804123147207793,2.2038836007641764,1.0,0.03760635773091865,0.9640551650818756
27,0.5,10,30,moderate,M3,0.029031386007185446,0.7801001790117852,2.210355252685862,1.0,0.03170459781353552,0.9649718448615604
27,0.5,10,30,moderate,M4,0.027560619917344726,0.7801274294368704,2.2140718785956675,1.0,0.02806085569835825,0.9659677824640374
27,0.5,10,30,near_linear,M1,0.01836944766379618,0.3879570247143829,1.0984068257353166,1.0,0.020129957800248423,0.9627453280332864
27,0.5,10,30,near_linear,M2,0.0179132443777141,0.38796488803561757,1.1001306352158728,1.0,0.01828627878664132,0.9640551650818756
27,0.5,10,30,near_linear,M3,0.013918699341552413,0.3878249297959553,1.103353560367459,1.0,0.015183053617352215,0.9649718448615604
27,0.5,10,30,near_linear,M4,0.013204440335515079,0.3878376549428859,1.1052349532446186,1.0,0.013466499207526222,0.9659677824640374
27,0.5,10,30,strong,M1,0.06071929513075712,1.182153578464361,3.3093759478636597,1.0,0.06695352455052869,0.9627453280332864
27,0.5,10,30,strong,M2,0.05913456308665418,1.1821833960105583,3.31454403254593,1.0,0.06029910673703928,0.9640551650818756
27,0.5,10,30,strong,M3,0.047791017154724405,1.1816249844251776,3.32424859658563,1.0,0.052359404249035735,0.9649718448615604
27,0.5,10,30,strong,M4,0.045543067638343475,1.1816739672095407,3.3297408469729577,1.0,0.04622009445554824,0.9659677824640374
27,0.5,15,25,moderate,M1,0.032179081172854306,0.7788225132513154,2.073101857714877,1.0,0.03530188234333191,0.955474560561884
27,0.5,15,25,moderate,M2,0.031118017225884358,0.7788582270721357,2.080760277445844,1.0,0.031605646452907844,0.9572284934703598
27,0.5,15,25,moderate,M3,0.029770843611189247,0.778609287955481,2.078978174298502,1.0,0.032146250516694494,0.9574841144512184
27,0.5,15,25,moderate,M4,0.02851588671251327,0.77865029298393,2.087732837041211,1.0,0.02869950455845692,0.9588826151559174
27,0.5,15,25,near_linear,M1,0.0155261310183618,0.3874185197133112,1.0326971365300652,1.0,0.017008700859553905,0.955474560561884
27,0.5,15,25,near_linear,M2,0.015010793314640107,0.38743562972711126,1.0363610044289964,1.0,0.015254509680349505,0.9572284934703598
27,0.5,15,25,near_linear,M3,0.014301891800120781,0.38731768665905264,1.035632923589749,1.0,0.01541942214803248,0.9574841144512184
27,0.5,15,25,near_linear,M4,0.013684946518657932,0.38733728062856126,1.0397743391149374,1.0,0.013782468128350272,0.9588826151559174
27,0.5,15,25,strong,M1,0.0519939444434822,1.178677236355662,3.117125115009172,1.0,0.05719767544732723,0.955474560561884
27,0.5,15,25,strong,M2,0.050348173498196216,1.1787367905126505,3.129030033119701,1.0,0.05107168518848643,0.9572284934703598
27,0.5,15,25,strong,M3,0.04845083198214397,1.1783252794163277,3.1261414822973856,1.0,0.05250310515268355,0.9574841144512184
27,0.5,15,25,strong,M4,0.04654381268221045,1.1783936730207716,3.139651015832912,1.0,0.04678933053051845,0.9588826151559174
27,0.5,18,22,moderate,M1,0.030589134734539867,0.7835297204260676,2.0766993793331623,1.0,0.03323120447221673,0.9496556081690988
27,0.5,18,22,moderate,M2,0.029494002744955342,0.7835758309164846,2.085029545834137,1.0,0.029729170408803716,0.9521119857427884
27,0.5,18,22,moderate,M3,0.030153928027626304,0.7834273335516545,2.079245310413046,1.0,0.032424401834813064,0.9510745145987892
27,0.5,18,22,moderate,M4,0.029007515932372878,0.7834755273645712,2.0880378925739,1.0,0.029263417460135423,0.9531547458564829
27,0.5,18,22,near_linear,M1,0.014733433847616368,0.38989523492564815,1.0352698734970711,1.0,0.015985402041558933,0.9496556081690988
27,0.5,18,22,near_linear,M2,0.01419428528373709,0.3899173964976367,1.0393149041234866,1.0,0.014314959789142127,0.9521119857427884
27,0.5,18,22,near_linear,M3,0.014514005016248485,0.3898458787057473,1.036545342934848,1.0,0.01558151123468796,0.9510745145987892
27,0.5,18,22,near_linear,M4,0.013948034724795147,0.38986903847621013,1.0407886927776968,1.0,0.01407194094784424,0.9531547458564829
27,0.5,18,22,strong,M1,0.04945193890075668,1.1851364088852827,3.119307928197686,1.0,0.053875141494314195,0.9496556081690988
27,0.5,18,22,strong,M2,0.047786302851398746,1.1852120270615762,3.132837468445184,1.0,0.0481217809020459,0.9521119857427884
27,0.5,18,22,strong,M3,0.04879827065816121,1.1849726545475463,3.123221244361537,1.0,0.05266054832525769,0.9510745145987892
27,0.5,18,22,strong,M4,0.047061783914255195,1.185051634595912,3.1373545291398184,1.0,0.04746534530934592,0.9531547458564829
