seed,phase,point,policy,cohort,condition,mu,epsilon,method,draw,tracking,feasible,rho
97,B,boundary,balanced,30,outliers-10pct,0.9,inf,ControlAware,0,0.008582155740847724,1.0,0.9685626110345548
97,B,boundary,balanced,30,outliers-10pct,0.9,inf,Isotropic,0,0.008582155740847724,1.0,0.9685626110345548
97,B,boundary,balanced,30,outliers-5pct,0.7,4,ControlAware,0,0.010610836692511503,1.0,0.9689902809448822
97,B,boundary,balanced,30,outliers-5pct,0.7,4,ControlAware,1,0.010955602424061066,1.0,0.9674428181002422
97,B,boundary,balanced,30,outliers-5pct,0.7,4,ControlAware,2,0.008414144161731082,1.0,0.9678395226680347
97,B,boundary,balanced,30,outliers-5pct,0.7,4,ControlAware,3,0.008284458457048272,1.0,0.967971000629251
97,B,boundary,balanced,30,outliers-5pct,0.7,4,ControlAware,4,0.011752519419779096,1.0,0.9687431044864596
97,B,boundary,balanced,30,outliers-5pct,0.7,4,Isotropic,0,0.011684796989773049,1.0,0.9691661625507304
97,B,boundary,balanced,30,outliers-5pct,0.7,4,Isotropic,1,0.01204029167638494,1.0,0.9672748864516696
97,B,boundary,balanced,30,outliers-5pct,0.7,4,Isotropic,2,0.008708079743360462,1.0,0.9677019343201644
97,B,boundary,balanced,30,outliers-5pct,0.7,4,Isotropic,3,0.008448474445142573,1.0,0.9679392807452568
97,B,boundary,balanced,30,outliers-5pct,0.7,4,Isotropic,4,0.01258377735352805,1.0,0.9688324192459636
97,B,boundary,balanced,30,outliers-5pct,0.7,inf,ControlAware,0,0.008333596985214865,1.0,0.9683258206976224
97,B,boundary,balanced,30,outliers-5pct,0.7,inf,Isotropic,0,0.00833359698521488,1.0,0.9683258206976224
97,B,boundary,balanced,30,outliers-5pct,0.9,4,ControlAware,0,0.01010229110255313,1.0,0.9689902809448822
97,B,boundary,balanced,30,outliers-5pct,0.9,4,ControlAware,1,0.010545435044427776,1.0,0.9674428181002422
97,B,boundary,balanced,30,outliers-5pct,0.9,4,ControlAware,2,0.008051447130655302,1.0,0.9678395226680347
97,B,boundary,balanced,30,outliers-5pct,0.9,4,ControlAware,3,0.007870078004417417,1.0,0.967971000629251
97,B,boundary,balanced,30,outliers-5pct,0.9,4,ControlAware,4,0.011152755800007975,1.0,0.9687431044864596
97,B,boundary,balanced,30,outliers-5pct,0.9,4,Isotropic,0,0.011149186206640183,1.0,0.9691661625507304
97,B,boundary,balanced,30,outliers-5pct,0.9,4,Isotropic,1,0.011614565575182447,1.0,0.9672748864516696
97,B,boundary,balanced,30,outliers-5pct,0.9,4,Isotropic,2,0.008355058540751536,1.0,0.9677019343201644
97,B,boundary,balanced,30,outliers-5pct,0.9,4,Isotropic,3,0.008036517802951608,1.0,0.9679392807452568
97,B,boundary,balanced,30,outliers-5pct,0.9,4,Isotropic,4,0.01195360794035443,1.0,0.9688324192459636
97,B,boundary,balanced,30,outliers-5pct,0.9,inf,ControlAware,0,0.007890550198499203,1.0,0.9683258206976224
97,B,boundary,balanced,30,outliers-5pct,0.9,inf,Isotropic,0,0.007890550198499222,1.0,0.9683258206976224
97,B,boundary,balanced,30,shift-plus-5pct,0.7,4,ControlAware,0,0.010067654500172876,1.0,0.968550194911756
97,B,boundary,balanced,30,shift-plus-5pct,0.7,4,ControlAware,1,0.012012913267608075,1.0,0.9668574607904702
97,B,boundary,balanced,30,shift-plus-5pct,0.7,4,ControlAware,2,0.009454831244949696,1.0,0.9673006861681156
97,B,boundary,balanced,30,shift-plus-5pct,0.7,4,ControlAware,3,0.008429281669973868,1.0,0.9674372508743216
97,B,boundary,balanced,30,shift-plus-5pct,0.7,4,ControlAware,4,0.009768834375265475,1.0,0.9682846222901312
97,B,boundary,balanced,30,shift-plus-5pct,0.7,4,Isotropic,0,0.011101994112072824,1.0,0.9687399327044278
97,B,boundary,balanced,30,shift-plus-5pct,0.7,4,Isotropic,1,0.013287250800592365,1.0,0.9666733840476008
97,B,boundary,balanced,30,shift-plus-5pct,0.7,4,Isotropic,2,0.010010307582515325,1.0,0.9671480557784792
97,B,boundary,balanced,30,shift-plus-5pct,0.7,4,Isotropic,3,0.008761834787126489,1.0,0.967407704681241
97,B,boundary,balanced,30,shift-plus-5pct,0.7,4,Isotropic,4,0.010519500854750233,1.0,0.9683824078011116
97,B,boundary,balanced,30,shift-plus-5pct,0.7,inf,ControlAware,0,0.00788933314912382,1.0,0.9678305239254802
97,B,boundary,balanced,30,shift-plus-5pct,0.7,inf,Isotropic,0,0.00788933314912382,1.0,0.9678305239254802
97,B,boundary,balanced,30,shift-plus-5pct,0.9,4,ControlAware,0,0.009621172138308149,1.0,0.968550194911756
97,B,boundary,balanced,30,shift-plus-5pct,0.9,4,ControlAware,1,0.011607225174425743,1.0,0.9668574607904702
97,B,boundary,balanced,30,shift-plus-5pct,0.9,4,ControlAware,2,0.009134327772082377,1.0,0.9673006861681156
97,B,boundary,balanced,30,shift-plus-5pct,0.9,4,ControlAware,3,0.0080799841490738,1.0,0.9674372508743216
97,B,boundary,balanced,30,shift-plus-5pct,0.9,4,ControlAware,4,0.009266340590200253,1.0,0.9682846222901312
97,B,boundary,balanced,30,shift-plus-5pct,0.9,4,Isotropic,0,0.01061922017283327,1.0,0.9687399327044278
97,B,boundary,balanced,30,shift-plus-5pct,0.9,4,Isotropic,1,0.012851381653733581,1.0,0.9666733840476008
97,B,boundary,balanced,30,shift-plus-5pct,0.9,4,Isotropic,2,0.0096816075576915,1.0,0.9671480557784792
97,B,boundary,balanced,30,shift-plus-5pct,0.9,4,Isotropic,3,0.008413627085496379,1.0,0.967407704681241
97,B,boundary,balanced,30,shift-plus-5pct,0.9,4,Isotropic,4,0.009987578308144425,1.0,0.9683824078011116
97,B,boundary,balanced,30,shift-plus-5pct,0.9,inf,ControlAware,0,0.007533816399201556,1.0,0.9678305239254802
97,B,boundary,balanced,30,shift-plus-5pct,0.9,inf,Isotropic,0,0.007533816399201556,1.0,0.9678305239254802
97,B,nonviable,balanced,10,correct,0.7,4,ControlAware,0,0.015725830304288223,1.0,0.96527070696109
97,B,nonviable,balanced,10,correct,0.7,4,ControlAware,1,0.01483065799317916,1.0,0.9684520306219364
97,B,nonviable,balanced,10,correct,0.7,4,ControlAware,2,0.009709143021559372,1.0,0.9693988687397734
97,B,nonviable,balanced,10,correct,0.7,4,ControlAware,3,0.01483466207996201,1.0,0.9667599074503644
97,B,nonviable,balanced,10,correct,0.7,4,ControlAware,4,0.00885007467810899,1.0,0.96798232323044
97,B,nonviable,balanced,10,correct,0.7,4,Isotropic,0,0.018359679405986196,1.0,0.965395449067837
97,B,nonviable,balanced,10,correct,0.7,4,Isotropic,1,0.016692926596315036,1.0,0.9684978976299632
97,B,nonviable,balanced,10,correct,0.7,4,Isotropic,2,0.010208226104820571,1.0,0.9696884495416812
97,B,nonviable,balanced,10,correct,0.7,4,Isotropic,3,0.01576037391815825,1.0,0.9670972711210152
97,B,nonviable,balanced,10,correct,0.7,4,Isotropic,4,0.0090263938167477,1.0,0.967882657672645
97,B,nonviable,balanced,10,correct,0.7,inf,ControlAware,0,0.00788344447317656,1.0,0.9679742891072104
97,B,nonviable,balanced,10,correct,0.7,inf,Isotropic,0,0.007883444473176552,1.0,0.9679742891072104
97,B,nonviable,balanced,10,correct,0.9,4,ControlAware,0,0.01514264170744025,1.0,0.96527070696109
97,B,nonviable,balanced,10,correct,0.9,4,ControlAware,1,0.014273700468663643,1.0,0.9684520306219364
97,B,nonviable,balanced,10,correct,0.9,4,ControlAware,2,0.009190789028312375,1.0,0.9693988687397734
97,B,nonviable,balanced,10,correct,0.9,4,ControlAware,3,0.01434605514600838,1.0,0.9667599074503644
97,B,nonviable,balanced,10,correct,0.9,4,ControlAware,4,0.008500830311590825,1.0,0.96798232323044
97,B,nonviable,balanced,10,correct,0.9,4,Isotropic,0,0.017691328239970477,1.0,0.965395449067837
97,B,nonviable,balanced,10,correct,0.9,4,Isotropic,1,0.016071271869699526,1.0,0.9684978976299632
97,B,nonviable,balanced,10,correct,0.9,4,Isotropic,2,0.009675608920306961,1.0,0.9696884495416812
97,B,nonviable,balanced,10,correct,0.9,4,Isotropic,3,0.015215966302504694,1.0,0.9670972711210152
97,B,nonviable,balanced,10,correct,0.9,4,Isotropic,4,0.008688028535819355,1.0,0.967882657672645
97,B,nonviable,balanced,10,correct,0.9,inf,ControlAware,0,0.0075224608211171195,1.0,0.9679742891072104
97,B,nonviable,balanced,10,correct,0.9,inf,Isotropic,0,0.007522460821117113,1.0,0.9679742891072104
97,B,nonviable,balanced,10,narrow-10pct,0.7,4,ControlAware,0,0.014565972220146545,1.0,0.9651755213405958
97,B,nonviable,balanced,10,narrow-10pct,0.7,4,ControlAware,1,0.013856366029104696,1.0,0.968406036946694
97,B,nonviable,balanced,10,narrow-10pct,0.7,4,ControlAware,2,0.009405825497677437,1.0,0.9692708206641636
97,B,nonviable,balanced,10,narrow-10pct,0.7,4,ControlAware,3,0.013574478914794106,1.0,0.9670079738331984
97,B,nonviable,balanced,10,narrow-10pct,0.7,4,ControlAware,4,0.008689872045980103,1.0,0.9679813775491276
97,B,nonviable,balanced,10,narrow-10pct,0.7,4,Isotropic,0,0.01685155998372593,1.0,0.9652905323268997
97,B,nonviable,balanced,10,narrow-10pct,0.7,4,Isotropic,1,0.015506101428950961,1.0,0.968447787727464
97,B,nonviable,balanced,10,narrow-10pct,0.7,4,Isotropic,2,0.009847227795248319,1.0,0.9695375256802136
97,B,nonviable,balanced,10,narrow-10pct,0.7,4,Isotropic,3,0.014455324434823072,1.0,0.9672979859266692
97,B,nonviable,balanced,10,narrow-10pct,0.7,4,Isotropic,4,0.008843787376936963,1.0,0.9678917479089176
97,B,nonviable,balanced,10,narrow-10pct,0.7,inf,ControlAware,0,0.007883444473176607,1.0,0.9679742891072098
97,B,nonviable,balanced,10,narrow-10pct,0.7,inf,Isotropic,0,0.00788344447317656,1.0,0.9679742891072104
97,B,nonviable,balanced,10,narrow-10pct,0.9,4,ControlAware,0,0.014020541492435123,1.0,0.9651755213405958
97,B,nonviable,balanced,10,narrow-10pct,0.9,4,ControlAware,1,0.013324849342726479,1.0,0.968406036946694
97,B,nonviable,balanced,10,narrow-10pct,0.9,4,ControlAware,2,0.00890358525412709,1.0,0.9692708206641636
97,B,nonviable,balanced,10,narrow-10pct,0.9,4,ControlAware,3,0.013111198078790373,1.0,0.9670079738331984
97,B,nonviable,balanced,10,narrow-10pct,0.9,4,ControlAware,4,0.008341191286931412,1.0,0.9679813775491276
97,B,nonviable,balanced,10,narrow-10pct,0.9,4,Isotropic,0,0.0162308712473686,1.0,0.9652905323268997
97,B,nonviable,balanced,10,narrow-10pct,0.9,4,Isotropic,1,0.014917976971266103,1.0,0.968447787727464
97,B,nonviable,balanced,10,narrow-10pct,0.9,4,Isotropic,2,0.009331812404530808,1.0,0.9695375256802136
97,B,nonviable,balanced,10,narrow-10pct,0.9,4,Isotropic,3,0.01393867364721615,1.0,0.9672979859266692
97,B,nonviable,balanced,10,narrow-10pct,0.9,4,Isotropic,4,0.008504606531288574,1.0,0.9678917479089176
97,B,nonviable,balanced,10,narrow-10pct,0.9,inf,ControlAware,0,0.007522460821117167,1.0,0.9679742891072098
97,B,nonviable,balanced,10,narrow-10pct,0.9,inf,Isotropic,0,0.0075224608211171195,1.0,0.9679742891072104
97,B,nonviable,balanced,10,outliers-10pct,0.7,4,ControlAware,0,0.016213540966300653,1.0,0.9659993670036116
97,B,nonviable,balanced,10,outliers-10pct,0.7,4,ControlAware,1,0.015953875639340444,1.0,0.9690216205247254
97,B,nonviable,balanced,10,outliers-10pct,0.7,4,ControlAware,2,0.01216033473627144,1.0,0.969890007311478
97,B,nonviable,balanced,10,outliers-10pct,0.7,4,ControlAware,3,0.016626007736111118,1.0,0.9671354711257842
97,B,nonviable,balanced,10,outliers-10pct,0.7,4,ControlAware,4,0.00867104517889555,1.0,0.9685953791469312
97,B,nonviable,balanced,10,outliers-10pct,0.7,4,Isotropic,0,0.01890286879512631,1.0,0.9661038179007664
97,B,nonviable,balanced,10,outliers-10pct,0.7,4,Isotropic,1,0.017760507732539666,1.0,0.9690617730184844
97,B,nonviable,balanced,10,outliers-10pct,0.7,4,Isotropic,2,0.012446341256394145,1.0,0.970157652120094
97,B,nonviable,balanced,10,outliers-10pct,0.7,4,Isotropic,3,0.017737397771277554,1.0,0.9674587638903284
97,B,nonviable,balanced,10,outliers-10pct,0.7,4,Isotropic,4,0.008599335363137634,1.0,0.9685046040623888
97,B,nonviable,balanced,10,outliers-10pct,0.7,inf,ControlAware,0,0.009023001254542097,1.0,0.9685912619956388
97,B,nonviable,balanced,10,outliers-10pct,0.7,inf,Isotropic,0,0.009023001254542097,1.0,0.9685912619956388
97,B,nonviable,balanced,10,outliers-10pct,0.9,4,ControlAware,0,0.015597742869314667,1.0,0.9659993670036116
97,B,nonviable,balanced,10,outliers-10pct,0.9,4,ControlAware,1,0.01532276121949798,1.0,0.9690216205247254
97,B,nonviable,balanced,10,outliers-10pct,0.9,4,ControlAware,2,0.01151422854036607,1.0,0.969890007311478
97,B,nonviable,balanced,10,outliers-10pct,0.9,4,ControlAware,3,0.01606660736239077,1.0,0.9671354711257842
97,B,nonviable,balanced,10,outliers-10pct,0.9,4,ControlAware,4,0.008219446238456054,1.0,0.9685953791469312
97,B,nonviable,balanced,10,outliers-10pct,0.9,4,Isotropic,0,0.018205416003312217,1.0,0.9661038179007664
97,B,nonviable,balanced,10,outliers-10pct,0.9,4,Isotropic,1,0.017076985198422382,1.0,0.9690617730184844
97,B,nonviable,balanced,10,outliers-10pct,0.9,4,Isotropic,2,0.011796696694609098,1.0,0.970157652120094
97,B,nonviable,balanced,10,outliers-10pct,0.9,4,Isotropic,3,0.017114761189988753,1.0,0.9674587638903284
97,B,nonviable,balanced,10,outliers-10pct,0.9,4,Isotropic,4,0.008161452396028158,1.0,0.9685046040623888
97,B,nonviable,balanced,10,outliers-10pct,0.9,inf,ControlAware,0,0.008533077116245204,1.0,0.9685912619956388
97,B,nonviable,balanced,10,outliers-10pct,0.9,inf,Isotropic,0,0.008533077116245204,1.0,0.9685912619956388
97,B,nonviable,balanced,10,outliers-5pct,0.7,4,ControlAware,0,0.016213540966300653,1.0,0.9659993670036116
97,B,nonviable,balanced,10,outliers-5pct,0.7,4,ControlAware,1,0.015953875639340444,1.0,0.9690216205247254
97,B,nonviable,balanced,10,outliers-5pct,0.7,4,ControlAware,2,0.01216033473627144,1.0,0.969890007311478
97,B,nonviable,balanced,10,outliers-5pct,0.7,4,ControlAware,3,0.016626007736111118,1.0,0.9671354711257842
97,B,nonviable,balanced,10,outliers-5pct,0.7,4,ControlAware,4,0.00867104517889555,1.0,0.9685953791469312
97,B,nonviable,balanced,10,outliers-5pct,0.7,4,Isotropic,0,0.01890286879512631,1.0,0.9661038179007664
97,B,nonviable,balanced,10,outliers-5pct,0.7,4,Isotropic,1,0.017760507732539666,1.0,0.9690617730184844
97,B,nonviable,balanced,10,outliers-5pct,0.7,4,Isotropic,2,0.012446341256394145,1.0,0.970157652120094
97,B,nonviable,balanced,10,outliers-5pct,0.7,4,Isotropic,3,0.017737397771277554,1.0,0.9674587638903284
97,B,nonviable,balanced,10,outliers-5pct,0.7,4,Isotropic,4,0.008599335363137634,1.0,0.9685046040623888
97,B,nonviable,balanced,10,outliers-5pct,0.7,inf,ControlAware,0,0.009023001254542097,1.0,0.9685912619956388
97,B,nonviable,balanced,10,outliers-5pct,0.7,inf,Isotropic,0,0.009023001254542097,1.0,0.9685912619956388
97,B,nonviable,balanced,10,outliers-5pct,0.9,4,ControlAware,0,0.015597742869314667,1.0,0.9659993670036116
97,B,nonviable,balanced,10,outliers-5pct,0.9,4,ControlAware,1,0.01532276121949798,1.0,0.9690216205247254
97,B,nonviable,balanced,10,outliers-5pct,0.9,4,ControlAware,2,0.01151422854036607,1.0,0.969890007311478
97,B,nonviable,balanced,10,outliers-5pct,0.9,4,ControlAware,3,0.01606660736239077,1.0,0.9671354711257842
97,B,nonviable,balanced,10,outliers-5pct,0.9,4,ControlAware,4,0.008219446238456054,1.0,0.9685953791469312
97,B,nonviable,balanced,10,outliers-5pct,0.9,4,Isotropic,0,0.018205416003312217,1.0,0.9661038179007664
97,B,nonviable,balanced,10,outliers-5pct,0.9,4,Isotropic,1,0.017076985198422382,1.0,0.9690617730184844
97,B,nonviable,balanced,10,outliers-5pct,0.9,4,Isotropic,2,0.011796696694609098,1.0,0.970157652120094
97,B,nonviable,balanced,10,outliers-5pct,0.9,4,Isotropic,3,0.017114761189988753,1.0,0.9674587638903284
97,B,nonviable,balanced,10,outliers-5pct,0.9,4,Isotropic,4,0.008161452396028158,1.0,0.9685046040623888
97,B,nonviable,balanced,10,outliers-5pct,0.9,inf,ControlAware,0,0.008533077116245204,1.0,0.9685912619956388
97,B,nonviable,balanced,10,outliers-5pct,0.9,inf,Isotropic,0,0.008533077116245204,1.0,0.9685912619956388
97,B,nonviable,balanced,10,shift-plus-5pct,0.7,4,ControlAware,0,0.01576058815679623,1.0,0.96527070696109
97,B,nonviable,balanced,10,shift-plus-5pct,0.7,4,ControlAware,1,0.014871753221742405,1.0,0.9684520306219372
97,B,nonviable,balanced,10,shift-plus-5pct,0.7,4,ControlAware,2,0.009748043208798166,1.0,0.969407511226557
97,B,nonviable,balanced,10,shift-plus-5pct,0.7,4,ControlAware,3,0.01343805850862624,1.0,0.9674026850973472
97,B,nonviable,balanced,10,shift-plus-5pct,0.7,4,ControlAware,4,0.008873464110226926,1.0,0.96798232323044
97,B,nonviable,balanced,10,shift-plus-5pct,0.7,4,Isotropic,0,0.017996949093062844,1.0,0.965395449067837
97,B,nonviable,balanced,10,shift-plus-5pct,0.7,4,Isotropic,1,0.016692926596315067,1.0,0.9684978976299632
97,B,nonviable,balanced,10,shift-plus-5pct,0.7,4,Isotropic,2,0.010208226104820571,1.0,0.9696884495416812
97,B,nonviable,balanced,10,shift-plus-5pct,0.7,4,Isotropic,3,0.014519873443968918,1.0,0.9677057965481471
97,B,nonviable,balanced,10,shift-plus-5pct,0.7,4,Isotropic,4,0.00902639381674771,1.0,0.9678826576726454
97,B,nonviable,balanced,10,shift-plus-5pct,0.7,inf,ControlAware,0,0.007883444473176552,1.0,0.9679742891072104
97,B,nonviable,balanced,10,shift-plus-5pct,0.7,inf,Isotropic,0,0.007883444473176552,1.0,0.9679742891072104
97,B,nonviable,balanced,10,shift-plus-5pct,0.9,4,ControlAware,0,0.015177255392282747,1.0,0.96527070696109
97,B,nonviable,balanced,10,shift-plus-5pct,0.9,4,ControlAware,1,0.01431470152718701,1.0,0.9684520306219372
97,B,nonviable,balanced,10,shift-plus-5pct,0.9,4,ControlAware,2,0.009226262076700693,1.0,0.969407511226557
97,B,nonviable,balanced,10,shift-plus-5pct,0.9,4,ControlAware,3,0.012964965840470157,1.0,0.9674026850973472
97,B,nonviable,balanced,10,shift-plus-5pct,0.9,4,ControlAware,4,0.008525648174188384,1.0,0.96798232323044
97,B,nonviable,balanced,10,shift-plus-5pct,0.9,4,Isotropic,0,0.017340018328215134,1.0,0.965395449067837
97,B,nonviable,balanced,10,shift-plus-5pct,0.9,4,Isotropic,1,0.016071271869699557,1.0,0.9684978976299632
97,B,nonviable,balanced,10,shift-plus-5pct,0.9,4,Isotropic,2,0.009675608920306961,1.0,0.9696884495416812
97,B,nonviable,balanced,10,shift-plus-5pct,0.9,4,Isotropic,3,0.013976038004962351,1.0,0.9677057965481471
97,B,nonviable,balanced,10,shift-plus-5pct,0.9,4,Isotropic,4,0.008688028535819363,1.0,0.9678826576726454
97,B,nonviable,balanced,10,shift-plus-5pct,0.9,inf,ControlAware,0,0.007522460821117113,1.0,0.9679742891072104
97,B,nonviable,balanced,10,shift-plus-5pct,0.9,inf,Isotropic,0,0.007522460821117113,1.0,0.9679742891072104
97,B,viable,balanced,100,correct,0.7,4,ControlAware,0,0.007831376052245365,1.0,0.9679821718902134
97,B,viable,balanced,100,correct,0.7,4,ControlAware,1,0.00791064303207414,1.0,0.9678430606553262
97,B,viable,balanced,100,correct,0.7,4,ControlAware,2,0.00789572369646219,1.0,0.967858553101488
97,B,viable,balanced,100,correct,0.7,4,ControlAware,3,0.00791503007227802,1.0,0.9677339493172646
97,B,viable,balanced,100,correct,0.7,4,ControlAware,4,0.007880212482143347,1.0,0.967831645285472
97,B,viable,balanced,100,correct,0.7,4,Isotropic,0,0.007843777200041039,1.0,0.9680489488270068
97,B,viable,balanced,100,correct,0.7,4,Isotropic,1,0.00794985932262489,1.0,0.9678613865357484
97,B,viable,balanced,100,correct,0.7,4,Isotropic,2,0.007894682343786113,1.0,0.967869030997876
97,B,viable,balanced,100,correct,0.7,4,Isotropic,3,0.007933468900933882,1.0,0.9677327433105962
97,B,viable,balanced,100,correct,0.7,4,Isotropic,4,0.0078670768662435,1.0,0.9678526559248322
97,B,viable,balanced,100,correct,0.7,inf,ControlAware,0,0.00791447323491853,1.0,0.9677761716668528
97,B,viable,balanced,100,correct,0.7,inf,Isotropic,0,0.00791447323491853,1.0,0.9677761716668528
97,B,viable,balanced,100,correct,0.9,4,ControlAware,0,0.007472030106603899,1.0,0.9679821718902134
97,B,viable,balanced,100,correct,0.9,4,ControlAware,1,0.007550819630623056,1.0,0.9678430606553262
97,B,viable,balanced,100,correct,0.9,4,ControlAware,2,0.007534840836365508,1.0,0.967858553101488
97,B,viable,balanced,100,correct,0.9,4,ControlAware,3,0.0075583466947896525,1.0,0.9677339493172646
97,B,viable,balanced,100,correct,0.9,4,ControlAware,4,0.007528040884784741,1.0,0.967831645285472
97,B,viable,balanced,100,correct,0.9,4,Isotropic,0,0.007481824168404152,1.0,0.9680489488270068
97,B,viable,balanced,100,correct,0.9,4,Isotropic,1,0.007586340746168981,1.0,0.9678613865357484
